"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2019","740","745","745","730","22.82M","0.68%"
"Jul 10, 2019","735","735","740","730","18.61M","0.00%"
"Jul 09, 2019","735","740","745","730","14.51M","-0.68%"
"Jul 08, 2019","740","730","740","720","17.84M","0.68%"
"Jul 05, 2019","735","750","750","725","15.35M","-0.68%"
"Jul 04, 2019","740","720","745","715","36.80M","3.50%"
"Jul 03, 2019","715","735","735","710","65.18M","-4.03%"
"Jul 02, 2019","745","750","750","725","23.79M","0.00%"
"Jul 01, 2019","745","740","750","735","36.35M","2.05%"
"Jun 28, 2019","730","750","760","730","40.12M","-2.67%"
"Jun 27, 2019","750","740","750","725","56.47M","2.74%"
"Jun 26, 2019","730","745","750","720","43.56M","-2.01%"
"Jun 25, 2019","745","745","765","730","44.55M","0.68%"
"Jun 24, 2019","740","755","770","735","59.89M","-3.90%"
"Jun 21, 2019","770","785","795","730","58.82M","-0.65%"
"Jun 20, 2019","775","795","815","770","46.02M","-1.90%"
"Jun 19, 2019","790","760","795","755","76.29M","4.64%"
"Jun 18, 2019","755","710","760","705","35.66M","6.34%"
"Jun 17, 2019","710","710","730","700","31.93M","0.00%"
"Jun 14, 2019","710","730","740","700","42.33M","-2.74%"
"Jun 13, 2019","730","740","745","725","38.36M","-2.67%"
"Jun 12, 2019","750","750","770","735","52.06M","0.00%"
"Jun 11, 2019","750","745","760","725","39.23M","1.35%"
"Jun 10, 2019","740","715","790","715","138.93M","4.96%"
"May 31, 2019","705","710","725","700","40.81M","0.71%"
"May 29, 2019","700","680","710","680","34.28M","2.94%"
"May 28, 2019","680","675","690","670","92.47M","1.49%"
"May 27, 2019","670","650","680","645","73.07M","3.88%"
"May 24, 2019","645","650","655","640","34.35M","0.00%"
"May 23, 2019","645","645","660","640","29.86M","0.78%"
"May 22, 2019","640","640","650","630","12.19M","-0.78%"
"May 21, 2019","645","635","655","630","39.91M","2.38%"
"May 20, 2019","630","640","645","620","18.16M","0.00%"
"May 17, 2019","630","640","640","625","21.60M","-0.79%"
"May 16, 2019","635","650","650","630","26.82M","-3.05%"
"May 15, 2019","655","670","675","650","20.66M","-2.24%"
"May 14, 2019","670","655","670","650","37.81M","0.00%"
"May 13, 2019","670","685","685","660","44.15M","-1.47%"
"May 10, 2019","680","650","695","640","53.99M","4.62%"
"May 09, 2019","650","675","680","650","42.10M","-4.41%"
"May 08, 2019","680","665","685","660","24.36M","1.49%"
"May 07, 2019","670","670","680","665","31.74M","0.75%"
"May 06, 2019","665","675","680","655","25.81M","-4.32%"
"May 03, 2019","695","710","710","685","28.58M","-1.42%"
"May 02, 2019","705","720","735","690","45.07M","-1.40%"
"Apr 30, 2019","715","705","720","700","35.52M","2.14%"
"Apr 29, 2019","700","720","720","690","50.85M","-1.41%"
"Apr 26, 2019","710","730","735","700","35.31M","-2.74%"
"Apr 25, 2019","730","745","750","715","29.86M","-2.01%"
"Apr 24, 2019","745","720","745","720","35.76M","3.47%"
"Apr 23, 2019","720","715","745","710","27.99M","0.70%"
"Apr 22, 2019","715","745","745","710","28.87M","-3.38%"
"Apr 18, 2019","740","730","750","730","62.40M","2.78%"
"Apr 16, 2019","720","720","730","710","17.60M","0.00%"
"Apr 15, 2019","720","730","740","720","23.03M","-1.37%"
"Apr 12, 2019","730","700","730","700","45.11M","4.29%"
"Apr 11, 2019","700","735","740","685","44.97M","-5.41%"
"Apr 10, 2019","740","745","750","730","13.42M","-1.33%"
"Apr 09, 2019","750","740","750","735","33.87M","2.04%"
"Apr 08, 2019","735","730","735","720","36.21M","0.68%"
"Apr 05, 2019","730","750","750","725","28.85M","-2.67%"
"Apr 04, 2019","750","750","750","735","32.69M","-0.66%"
"Apr 02, 2019","755","740","755","735","54.05M","3.42%"
"Apr 01, 2019","730","695","760","690","84.79M","5.80%"
"Mar 29, 2019","690","700","705","675","32.96M","-1.43%"
"Mar 28, 2019","700","690","700","675","23.80M","1.45%"
"Mar 27, 2019","690","710","710","685","47.06M","-2.82%"
"Mar 26, 2019","710","685","725","680","94.80M","5.19%"
"Mar 25, 2019","675","675","685","660","18.99M","-2.88%"
"Mar 22, 2019","695","705","705","680","21.21M","-1.42%"
"Mar 21, 2019","705","690","710","680","61.55M","2.92%"
"Mar 20, 2019","685","680","685","670","17.20M","0.74%"
"Mar 19, 2019","680","675","685","665","19.20M","0.74%"
"Mar 18, 2019","675","675","680","665","54.79M","0.75%"
"Mar 15, 2019","670","645","680","640","83.37M","4.69%"
"Mar 14, 2019","640","630","645","630","22.50M","1.59%"
"Mar 13, 2019","630","635","640","625","34.86M","0.00%"
"Mar 12, 2019","630","630","635","620","24.02M","1.61%"
"Mar 11, 2019","620","640","640","615","17.03M","-1.59%"
"Mar 08, 2019","630","640","640","630","14.80M","0.00%"
"Mar 06, 2019","630","630","640","625","14.50M","-1.56%"
"Mar 05, 2019","640","640","640","630","9.34M","0.00%"
"Mar 04, 2019","640","645","650","630","28.58M","0.00%"
"Mar 01, 2019","640","620","645","620","33.29M","3.23%"
"Feb 28, 2019","620","640","640","620","29.70M","-3.13%"
"Feb 27, 2019","640","640","650","635","45.47M","0.00%"
"Feb 26, 2019","640","630","655","625","54.41M","2.40%"
"Feb 25, 2019","625","630","635","615","14.23M","0.00%"
"Feb 22, 2019","625","640","640","625","28.67M","-3.10%"
"Feb 21, 2019","645","655","655","640","40.95M","-0.77%"
"Feb 20, 2019","650","650","660","640","30.81M","1.56%"
"Feb 19, 2019","640","660","665","640","16.71M","-3.03%"
"Feb 18, 2019","660","655","660","650","31.54M","2.33%"
"Feb 15, 2019","645","650","650","635","17.45M","-0.77%"
"Feb 14, 2019","650","655","655","640","13.40M","0.00%"
"Feb 13, 2019","650","645","660","635","27.70M","2.36%"
"Feb 12, 2019","635","655","660","630","53.79M","-3.79%"
"Feb 11, 2019","660","665","675","655","27.39M","-1.49%"
"Feb 08, 2019","670","690","690","665","34.04M","-2.90%"
"Feb 07, 2019","690","690","695","675","23.19M","0.00%"
"Feb 06, 2019","690","680","695","680","67.63M","2.22%"
"Feb 04, 2019","675","670","675","660","43.15M","1.50%"
"Feb 01, 2019","665","650","670","650","62.47M","2.31%"
"Jan 31, 2019","650","650","670","650","94.85M","-1.52%"
"Jan 30, 2019","660","690","695","650","39.37M","-4.35%"
"Jan 29, 2019","690","700","700","680","19.37M","-1.43%"
"Jan 28, 2019","700","720","725","690","40.05M","-2.78%"
"Jan 25, 2019","720","705","725","690","54.26M","2.13%"
"Jan 24, 2019","705","695","715","690","65.61M","2.17%"
"Jan 23, 2019","690","680","695","670","71.78M","1.47%"
"Jan 22, 2019","680","670","680","660","50.52M","1.49%"
"Jan 21, 2019","670","670","680","660","48.34M","1.52%"
"Jan 18, 2019","660","665","670","650","24.57M","-1.49%"
"Jan 17, 2019","670","670","670","655","33.31M","0.00%"
"Jan 16, 2019","670","675","680","660","50.70M","-1.47%"
"Jan 15, 2019","680","670","680","665","31.45M","1.49%"
"Jan 14, 2019","670","670","680","665","21.57M","-0.74%"
"Jan 11, 2019","675","660","680","655","33.25M","3.05%"
"Jan 10, 2019","655","660","670","655","23.34M","-0.76%"
"Jan 09, 2019","660","670","680","655","21.42M","-1.49%"
"Jan 08, 2019","670","660","680","650","36.06M","1.52%"
"Jan 07, 2019","660","650","680","650","29.74M","2.33%"
"Jan 04, 2019","645","640","670","630","43.83M","0.78%"
"Jan 03, 2019","640","625","645","620","22.84M","3.23%"
"Jan 02, 2019","620","625","625","610","9.65M","0.00%"
"Dec 28, 2018","620","605","620","600","18.90M","2.48%"
"Dec 27, 2018","605","595","605","590","20.04M","2.54%"
"Dec 26, 2018","590","600","605","585","24.09M","-1.67%"
"Dec 21, 2018","600","605","605","585","27.96M","-0.83%"
"Dec 20, 2018","605","610","610","600","15.80M","-0.82%"
"Dec 19, 2018","610","610","615","600","31.15M","0.83%"
"Dec 18, 2018","605","615","615","595","29.07M","-1.63%"
"Dec 17, 2018","615","630","630","610","17.80M","-2.38%"
"Dec 14, 2018","630","635","635","620","12.99M","0.00%"
"Dec 13, 2018","630","610","635","610","40.06M","3.28%"
"Dec 12, 2018","610","600","615","595","42.44M","2.52%"
"Dec 11, 2018","595","620","625","595","19.61M","-4.80%"
"Dec 10, 2018","625","650","650","615","26.21M","-1.57%"
"Dec 07, 2018","635","590","645","585","61.02M","8.55%"
"Dec 06, 2018","585","615","620","585","30.00M","-4.88%"
"Dec 05, 2018","615","630","630","605","31.21M","-2.38%"
"Dec 04, 2018","630","595","630","595","33.61M","5.88%"
"Dec 03, 2018","595","595","620","590","80.56M","0.85%"
"Nov 30, 2018","590","610","615","590","86.69M","-1.67%"
"Nov 29, 2018","600","600","625","595","88.81M","0.00%"
"Nov 28, 2018","600","600","610","590","24.34M","-0.83%"
"Nov 27, 2018","605","605","610","590","31.75M","0.83%"
"Nov 26, 2018","600","650","650","585","56.58M","0.00%"
"Nov 23, 2018","600","625","630","595","35.74M","-4.00%"
"Nov 22, 2018","625","620","630","610","17.41M","0.81%"
"Nov 21, 2018","620","620","625","595","48.59M","1.64%"
"Nov 19, 2018","610","620","630","600","33.83M","-0.81%"
"Nov 16, 2018","615","600","625","600","54.94M","3.36%"
"Nov 15, 2018","595","565","610","560","60.11M","4.39%"
"Nov 14, 2018","570","545","595","545","83.80M","4.59%"
"Nov 13, 2018","545","525","545","520","17.42M","2.83%"
"Nov 12, 2018","530","550","550","525","10.42M","-2.75%"
"Nov 09, 2018","545","555","555","540","18.42M","-1.80%"
"Nov 08, 2018","555","555","565","550","14.69M","0.00%"
"Nov 07, 2018","555","550","555","540","36.03M","0.91%"
"Nov 06, 2018","550","550","555","535","16.57M","0.00%"
"Nov 05, 2018","550","540","550","525","23.27M","1.85%"
"Nov 02, 2018","540","496","550","494","92.29M","9.31%"
"Nov 01, 2018","494","478","498","478","26.30M","3.35%"
"Oct 31, 2018","478","466","478","464","25.10M","3.46%"
"Oct 30, 2018","462","478","480","462","23.11M","-3.35%"
"Oct 29, 2018","478","486","490","474","27.77M","0.00%"
"Oct 26, 2018","478","482","484","476","13.84M","-0.42%"
"Oct 25, 2018","480","480","482","468","15.07M","-0.83%"
"Oct 24, 2018","484","490","492","480","18.21M","-0.82%"
"Oct 23, 2018","488","498","498","486","20.84M","-1.61%"
"Oct 22, 2018","496","488","496","488","37.30M","1.64%"
"Oct 19, 2018","488","478","492","478","40.82M","0.83%"
"Oct 18, 2018","484","474","486","468","39.52M","2.11%"
"Oct 17, 2018","474","450","480","450","49.98M","5.33%"
"Oct 16, 2018","450","440","450","438","29.44M","2.74%"
"Oct 15, 2018","438","440","444","432","44.04M","-0.45%"
"Oct 12, 2018","440","440","448","438","63.93M","0.00%"
"Oct 11, 2018","440","458","464","440","30.51M","-5.98%"
"Oct 10, 2018","468","466","476","464","20.07M","0.86%"
"Oct 09, 2018","464","476","482","462","16.13M","-1.69%"
"Oct 08, 2018","472","486","492","470","25.30M","-2.88%"
"Oct 05, 2018","486","496","498","486","28.54M","-1.62%"
"Oct 04, 2018","494","505","505","494","29.71M","-3.14%"
"Oct 03, 2018","510","505","510","500","9.09M","0.99%"
"Oct 02, 2018","505","510","520","505","16.35M","0.00%"
"Oct 01, 2018","505","515","515","505","10.01M","-1.94%"
"Sep 28, 2018","515","500","515","500","43.58M","3.00%"
"Sep 27, 2018","500","505","510","496","45.47M","-0.99%"
"Sep 26, 2018","505","510","510","500","15.67M","-0.98%"
"Sep 25, 2018","510","505","510","500","9.93M","0.99%"
"Sep 24, 2018","505","510","515","505","14.52M","-0.98%"
"Sep 21, 2018","510","520","525","510","63.75M","-0.97%"
"Sep 20, 2018","515","530","530","515","15.55M","-2.83%"
"Sep 19, 2018","530","520","530","515","12.88M","3.92%"
"Sep 18, 2018","510","515","525","510","8.82M","-0.97%"
"Sep 17, 2018","515","530","530","515","2.99M","-2.83%"
"Sep 14, 2018","530","540","540","525","9.77M","-1.85%"
"Sep 13, 2018","540","525","540","525","25.99M","3.85%"
"Sep 12, 2018","520","530","530","520","18.24M","-0.95%"
"Sep 10, 2018","525","520","535","515","17.06M","0.00%"
"Sep 07, 2018","525","515","525","510","14.14M","1.94%"
"Sep 06, 2018","515","496","515","496","28.31M","3.00%"
"Sep 05, 2018","500","515","515","490","38.20M","-2.91%"
"Sep 04, 2018","515","515","520","510","9.52M","0.98%"
"Sep 03, 2018","510","510","525","510","12.09M","-0.97%"
"Aug 31, 2018","515","535","535","515","22.43M","-3.74%"
"Aug 30, 2018","535","515","535","510","32.64M","3.88%"
"Aug 29, 2018","515","525","525","510","20.33M","-1.90%"
"Aug 28, 2018","525","525","530","520","14.26M","0.00%"
"Aug 27, 2018","525","525","530","520","17.74M","0.00%"
"Aug 24, 2018","525","525","530","520","6.31M","-0.94%"
"Aug 23, 2018","530","525","535","515","38.12M","0.95%"
"Aug 21, 2018","525","525","530","515","6.51M","0.00%"
"Aug 20, 2018","525","510","525","505","19.13M","3.96%"
"Aug 16, 2018","505","498","515","494","15.45M","0.00%"
"Aug 15, 2018","505","510","515","490","45.88M","0.00%"
"Aug 14, 2018","505","520","530","500","51.69M","-1.94%"
"Aug 13, 2018","515","540","540","510","42.93M","-4.63%"
"Aug 10, 2018","540","555","555","535","24.14M","-2.70%"
"Aug 09, 2018","555","555","560","550","28.72M","0.00%"
"Aug 08, 2018","555","565","570","550","28.29M","-0.89%"
"Aug 07, 2018","560","550","575","550","38.47M","2.75%"
"Aug 06, 2018","545","545","555","540","23.08M","1.87%"
"Aug 03, 2018","535","555","555","535","11.85M","-2.73%"
"Aug 02, 2018","550","550","555","535","34.59M","0.92%"
"Aug 01, 2018","545","530","545","520","37.43M","5.83%"
"Jul 31, 2018","515","550","550","510","207.64M","-4.63%"
"Jul 30, 2018","540","555","560","540","26.16M","-1.82%"
"Jul 27, 2018","550","535","560","535","53.36M","1.85%"
"Jul 26, 2018","540","540","560","525","123.02M","-3.57%"
"Jul 25, 2018","560","570","570","555","5.14M","0.00%"
"Jul 24, 2018","560","560","570","550","14.94M","0.90%"
"Jul 23, 2018","555","535","555","535","10.54M","2.78%"
"Jul 20, 2018","540","540","545","530","21.17M","-0.92%"
"Jul 19, 2018","545","560","560","540","37.18M","-2.68%"
"Jul 18, 2018","560","580","580","555","20.05M","-3.45%"
"Jul 17, 2018","580","575","590","560","24.67M","1.75%"
"Jul 16, 2018","570","575","580","560","8.53M","-0.87%"
"Jul 13, 2018","575","570","580","565","11.88M","-0.86%"
"Jul 12, 2018","580","560","580","555","11.37M","4.50%"
"Jul 11, 2018","555","580","580","545","12.75M","-4.31%"
"Jul 10, 2018","580","570","585","565","19.74M","3.57%"
"Jul 09, 2018","560","570","585","555","34.58M","0.00%"
"Jul 06, 2018","560","540","560","535","18.88M","2.75%"
"Jul 05, 2018","545","530","545","520","13.02M","3.81%"
"Jul 04, 2018","525","530","530","505","36.58M","-0.94%"
"Jul 03, 2018","530","535","535","520","16.79M","0.00%"
"Jul 02, 2018","530","540","540","525","31.12M","0.00%"
"Jun 29, 2018","530","530","540","520","52.63M","0.00%"
"Jun 28, 2018","530","560","560","525","25.56M","-3.64%"
"Jun 27, 2018","550","550","555","545","12.68M","0.92%"
"Jun 26, 2018","545","550","560","540","17.79M","-2.68%"
"Jun 25, 2018","560","530","560","530","64.72M","5.66%"
"Jun 22, 2018","530","535","535","515","74.15M","0.95%"
"Jun 21, 2018","525","550","570","520","156.57M","-4.55%"
"Jun 20, 2018","550","575","595","540","165.38M","-6.78%"
"Jun 08, 2018","590","610","615","580","92.89M","-4.84%"
"Jun 07, 2018","620","595","625","590","73.02M","5.98%"
"Jun 06, 2018","585","570","595","570","34.00M","2.63%"
"Jun 05, 2018","570","565","590","555","62.85M","0.88%"
"Jun 04, 2018","565","570","570","545","54.13M","0.89%"
"May 31, 2018","560","580","585","530","486.96M","-2.61%"
"May 30, 2018","575","560","590","555","134.42M","2.68%"
"May 28, 2018","560","535","565","530","79.99M","4.67%"
"May 25, 2018","535","535","540","525","23.13M","0.00%"
"May 24, 2018","535","496","550","496","106.07M","7.86%"
"May 23, 2018","496","505","505","496","44.85M","-1.78%"
"May 22, 2018","505","500","510","498","27.81M","1.00%"
"May 21, 2018","500","505","515","496","38.44M","0.00%"
"May 18, 2018","500","520","520","494","56.15M","-3.85%"
"May 17, 2018","520","535","540","520","42.00M","-1.89%"
"May 16, 2018","530","520","535","510","41.54M","0.95%"
"May 15, 2018","525","550","570","520","72.63M","-6.25%"
"May 14, 2018","560","570","570","535","30.29M","-1.75%"
"May 11, 2018","570","555","575","545","40.02M","4.59%"
"May 09, 2018","545","530","550","520","76.56M","0.00%"
"May 08, 2018","545","580","580","535","33.82M","-4.39%"
"May 07, 2018","570","585","585","560","10.39M","0.88%"
"May 04, 2018","565","575","585","560","13.54M","-1.74%"
"May 03, 2018","575","595","595","565","42.92M","-4.17%"
"May 02, 2018","600","590","605","590","24.59M","1.69%"
"Apr 30, 2018","590","575","595","575","21.31M","2.61%"
"Apr 27, 2018","575","570","580","555","33.79M","1.77%"
"Apr 26, 2018","565","600","600","555","29.66M","-4.24%"
"Apr 25, 2018","590","600","610","585","27.53M","-1.67%"
"Apr 24, 2018","600","630","630","595","30.07M","-4.00%"
"Apr 23, 2018","625","635","635","615","19.74M","-0.79%"
"Apr 20, 2018","630","630","630","615","17.86M","0.80%"
"Apr 19, 2018","625","625","625","615","14.26M","0.00%"
"Apr 18, 2018","625","625","630","620","14.53M","0.00%"
"Apr 17, 2018","625","620","625","615","10.19M","0.81%"
"Apr 16, 2018","620","615","630","610","17.30M","0.81%"
"Apr 13, 2018","615","625","630","615","12.63M","-1.60%"
"Apr 12, 2018","625","630","630","625","7.60M","-0.79%"
"Apr 11, 2018","630","620","635","620","12.19M","1.61%"
"Apr 10, 2018","620","635","640","620","9.85M","-3.13%"
"Apr 09, 2018","640","630","640","630","9.76M","0.00%"
"Apr 06, 2018","640","635","640","630","11.38M","0.79%"
"Apr 05, 2018","635","635","645","630","8.87M","-0.78%"
"Apr 04, 2018","640","635","645","630","17.13M","1.59%"
"Apr 03, 2018","630","620","635","620","7.33M","0.80%"
"Apr 02, 2018","625","630","630","620","9.57M","-0.79%"
"Mar 29, 2018","630","610","630","600","22.56M","3.28%"
"Mar 28, 2018","610","610","610","595","7.55M","0.00%"
"Mar 27, 2018","610","610","615","600","15.24M","0.83%"
"Mar 26, 2018","605","600","615","600","14.17M","0.00%"
"Mar 23, 2018","605","615","620","600","17.26M","-2.42%"
"Mar 22, 2018","620","630","635","615","9.73M","-1.59%"
"Mar 21, 2018","630","635","640","620","10.01M","-0.79%"
"Mar 20, 2018","635","640","645","630","8.66M","-0.78%"
"Mar 19, 2018","640","640","645","630","14.27M","0.00%"
"Mar 16, 2018","640","620","645","610","49.92M","4.07%"
"Mar 15, 2018","615","620","625","610","15.19M","-0.81%"
"Mar 14, 2018","620","635","640","620","7.50M","-2.36%"
"Mar 13, 2018","635","645","645","635","15.15M","-1.55%"
"Mar 12, 2018","645","635","650","630","21.38M","2.38%"
"Mar 09, 2018","630","640","640","620","15.59M","0.00%"
"Mar 08, 2018","630","645","655","630","17.04M","-2.33%"
"Mar 07, 2018","645","660","665","645","21.98M","-1.53%"
"Mar 06, 2018","655","685","690","655","19.31M","-4.38%"
"Mar 05, 2018","685","670","685","670","18.15M","2.24%"
"Mar 02, 2018","670","700","700","665","25.17M","-3.60%"
"Mar 01, 2018","695","675","710","670","38.27M","2.96%"
"Feb 28, 2018","675","675","680","665","28.27M","0.00%"
"Feb 27, 2018","675","665","675","660","20.91M","3.05%"
"Feb 26, 2018","655","655","665","645","33.18M","0.00%"
"Feb 23, 2018","655","665","670","645","49.82M","-1.50%"
"Feb 22, 2018","665","675","675","655","12.24M","-0.75%"
"Feb 21, 2018","670","685","685","670","16.60M","-2.19%"
"Feb 20, 2018","685","685","690","675","11.84M","0.74%"
"Feb 19, 2018","680","675","690","675","13.60M","0.74%"
"Feb 15, 2018","675","680","685","670","3.88M","-0.74%"
"Feb 14, 2018","680","680","680","670","5.45M","0.00%"
"Feb 13, 2018","680","670","680","665","11.94M","3.03%"
"Feb 12, 2018","660","660","670","660","15.05M","0.00%"
"Feb 09, 2018","660","670","670","660","12.18M","-2.22%"
"Feb 08, 2018","675","685","690","670","6.54M","-1.46%"
"Feb 07, 2018","685","680","685","675","14.35M","2.24%"
"Feb 06, 2018","670","670","685","660","24.95M","-1.47%"
"Feb 05, 2018","680","680","695","680","20.55M","-0.73%"
"Feb 02, 2018","685","705","705","685","24.10M","-0.72%"
"Feb 01, 2018","690","710","715","690","31.05M","-2.82%"
"Jan 31, 2018","710","685","710","680","23.46M","2.16%"
"Jan 30, 2018","695","710","710","690","21.09M","-2.11%"
"Jan 29, 2018","710","695","715","690","41.04M","2.90%"
"Jan 26, 2018","690","690","695","680","25.40M","-0.72%"
"Jan 25, 2018","695","710","715","680","41.05M","-1.42%"
"Jan 24, 2018","705","715","725","695","22.57M","-1.40%"
"Jan 23, 2018","715","695","715","690","26.04M","3.62%"
"Jan 22, 2018","690","700","705","690","21.73M","-1.43%"
"Jan 19, 2018","700","700","705","690","8.91M","0.00%"
"Jan 18, 2018","700","690","700","685","24.35M","2.19%"
"Jan 17, 2018","685","690","700","680","21.54M","-2.14%"
"Jan 16, 2018","700","695","700","685","13.15M","0.72%"
"Jan 15, 2018","695","705","705","680","13.92M","-1.42%"
"Jan 12, 2018","705","700","710","695","14.99M","0.71%"
"Jan 11, 2018","700","690","700","680","8.63M","2.94%"
"Jan 10, 2018","680","700","705","680","14.55M","-2.86%"
"Jan 09, 2018","700","720","720","695","21.38M","-2.10%"
"Jan 08, 2018","715","710","715","695","19.40M","0.70%"
"Jan 05, 2018","710","685","710","680","19.14M","2.16%"
"Jan 04, 2018","695","690","695","680","15.47M","0.72%"
"Jan 03, 2018","690","685","690","670","24.45M","0.73%"
"Jan 02, 2018","685","685","690","670","15.58M","0.00%"
"Dec 29, 2017","685","670","685","665","21.52M","0.74%"
"Dec 28, 2017","680","670","680","660","18.46M","1.49%"
"Dec 27, 2017","670","675","675","660","7.52M","-0.74%"
"Dec 22, 2017","675","645","675","645","33.28M","4.65%"
"Dec 21, 2017","645","635","650","635","12.94M","1.57%"
"Dec 20, 2017","635","645","650","625","23.57M","-2.31%"
"Dec 19, 2017","650","645","655","645","13.66M","0.78%"
"Dec 18, 2017","645","640","650","635","9.71M","0.78%"
"Dec 15, 2017","640","655","655","640","22.21M","-2.29%"
"Dec 14, 2017","655","650","665","645","19.80M","0.00%"
"Dec 13, 2017","655","650","660","640","18.22M","1.55%"
"Dec 12, 2017","645","640","650","635","11.21M","0.78%"
"Dec 11, 2017","640","640","655","635","14.50M","0.00%"
"Dec 08, 2017","640","635","655","635","28.27M","0.79%"
"Dec 07, 2017","635","640","640","635","10.25M","-0.78%"
"Dec 06, 2017","640","630","645","630","22.60M","1.59%"
"Dec 05, 2017","630","635","640","625","16.48M","-0.79%"
"Dec 04, 2017","635","620","640","620","28.51M","2.42%"
"Nov 30, 2017","620","630","635","620","45.87M","-1.59%"
"Nov 29, 2017","630","620","635","620","18.17M","0.80%"
"Nov 28, 2017","625","635","640","620","19.35M","-2.34%"
"Nov 27, 2017","640","640","645","625","13.94M","0.79%"
"Nov 24, 2017","635","630","645","625","27.53M","0.79%"
"Nov 23, 2017","630","630","635","625","14.73M","0.80%"
"Nov 22, 2017","625","620","625","615","15.71M","0.81%"
"Nov 21, 2017","620","610","620","600","16.14M","0.81%"
"Nov 20, 2017","615","615","625","610","17.40M","0.00%"
"Nov 17, 2017","615","625","630","615","16.33M","-1.60%"
"Nov 16, 2017","625","630","635","620","28.42M","0.00%"
"Nov 15, 2017","625","635","640","625","12.12M","-1.57%"
"Nov 14, 2017","635","620","650","620","51.94M","3.25%"
"Nov 13, 2017","615","620","630","615","12.47M","-0.81%"
"Nov 10, 2017","620","625","640","620","23.26M","-0.80%"
"Nov 09, 2017","625","635","640","625","14.97M","-2.34%"
"Nov 08, 2017","640","640","645","630","8.91M","-0.78%"
"Nov 07, 2017","645","645","645","625","20.30M","0.00%"
"Nov 06, 2017","645","640","645","630","10.03M","1.57%"
"Nov 03, 2017","635","625","640","625","20.55M","1.60%"
"Nov 02, 2017","625","635","640","620","12.74M","-2.34%"
"Nov 01, 2017","640","630","645","625","17.99M","1.59%"
"Oct 31, 2017","630","630","635","620","21.79M","1.61%"
"Oct 30, 2017","620","635","635","620","42.56M","-2.36%"
"Oct 27, 2017","635","650","650","620","50.46M","-0.78%"
"Oct 26, 2017","640","660","660","640","31.58M","-3.03%"
"Oct 25, 2017","660","630","660","630","39.18M","4.76%"
"Oct 24, 2017","630","635","645","625","24.29M","-0.79%"
"Oct 23, 2017","635","625","635","620","8.92M","2.42%"
"Oct 20, 2017","620","620","635","620","22.59M","0.81%"
"Oct 19, 2017","615","625","630","615","24.10M","-2.38%"
"Oct 18, 2017","630","630","630","615","15.71M","0.80%"
"Oct 17, 2017","625","640","640","620","19.02M","-1.57%"
"Oct 16, 2017","635","605","635","605","75.14M","5.83%"
"Oct 13, 2017","600","600","605","590","58.86M","0.84%"
"Oct 12, 2017","595","620","620","580","67.48M","-2.46%"
"Oct 11, 2017","610","620","620","610","27.57M","-1.61%"
"Oct 10, 2017","620","615","625","605","32.38M","1.64%"
"Oct 09, 2017","610","625","625","610","21.37M","-1.61%"
"Oct 06, 2017","620","620","625","615","15.64M","0.00%"
"Oct 05, 2017","620","620","630","615","28.13M","0.00%"
"Oct 04, 2017","620","620","625","615","42.13M","0.81%"
"Oct 03, 2017","615","620","630","615","27.23M","0.00%"
"Oct 02, 2017","615","610","625","605","23.34M","0.82%"
"Sep 29, 2017","610","610","620","605","36.65M","0.00%"
"Sep 28, 2017","610","645","645","610","32.02M","-3.17%"
"Sep 27, 2017","630","620","645","620","18.14M","0.00%"
"Sep 26, 2017","630","645","650","630","11.52M","-2.33%"
"Sep 25, 2017","645","650","650","640","15.16M","1.57%"
"Sep 22, 2017","635","650","650","635","35.13M","-2.31%"
"Sep 20, 2017","650","650","650","645","12.56M","0.00%"
"Sep 19, 2017","650","650","655","645","28.33M","0.78%"
"Sep 18, 2017","645","635","650","630","27.55M","1.57%"
"Sep 15, 2017","635","630","650","620","80.63M","1.60%"
"Sep 14, 2017","625","630","635","615","71.25M","-2.34%"
"Sep 13, 2017","640","655","655","635","32.32M","-2.29%"
"Sep 12, 2017","655","655","655","650","25.29M","0.00%"
"Sep 11, 2017","655","650","655","635","31.56M","0.77%"
"Sep 08, 2017","650","650","655","645","17.15M","0.78%"
"Sep 07, 2017","645","645","650","640","16.33M","0.00%"
"Sep 06, 2017","645","655","660","645","32.55M","-2.27%"
"Sep 05, 2017","660","665","665","645","21.64M","0.00%"
"Sep 04, 2017","660","670","670","650","15.76M","-1.49%"
"Aug 31, 2017","670","660","670","650","40.24M","0.00%"
"Aug 30, 2017","670","690","690","650","44.23M","-2.19%"
"Aug 29, 2017","685","685","685","670","35.79M","0.00%"
"Aug 28, 2017","685","690","700","675","16.10M","0.00%"
"Aug 25, 2017","685","665","685","665","112.56M","3.01%"
"Aug 24, 2017","665","665","665","655","37.66M","0.76%"
"Aug 23, 2017","660","680","680","655","54.61M","0.76%"
"Aug 22, 2017","655","670","670","645","47.66M","-2.24%"
"Aug 21, 2017","670","670","675","655","32.35M","0.00%"
"Aug 18, 2017","670","670","675","665","8.64M","-1.47%"
"Aug 16, 2017","680","690","695","675","34.78M","-1.45%"
"Aug 15, 2017","690","650","695","645","46.67M","6.98%"
"Aug 14, 2017","645","645","660","635","32.15M","0.00%"
"Aug 11, 2017","645","675","680","645","22.80M","-5.15%"
"Aug 10, 2017","680","680","695","675","5.21M","-1.45%"
"Aug 09, 2017","690","690","705","675","23.28M","0.00%"
