Date,Open,High,Low,Close,Adj Close,Volume
2021-07-01,440.000000,446.000000,436.000000,442.000000,442.000000,37156200
2021-07-02,440.000000,450.000000,438.000000,442.000000,442.000000,31524800
2021-07-05,442.000000,448.000000,438.000000,438.000000,438.000000,33154000
2021-07-06,440.000000,448.000000,440.000000,444.000000,444.000000,43299300
2021-07-07,440.000000,446.000000,440.000000,442.000000,442.000000,16502000
2021-07-08,442.000000,446.000000,440.000000,442.000000,442.000000,26267200
2021-07-09,442.000000,444.000000,434.000000,436.000000,436.000000,18454400
2021-07-12,436.000000,442.000000,436.000000,440.000000,440.000000,42759800
2021-07-13,440.000000,442.000000,430.000000,430.000000,430.000000,37435300
2021-07-14,430.000000,430.000000,404.000000,410.000000,410.000000,78491800
2021-07-15,410.000000,416.000000,406.000000,410.000000,410.000000,40678500
2021-07-16,408.000000,416.000000,408.000000,410.000000,410.000000,25329900
2021-07-19,410.000000,410.000000,404.000000,404.000000,404.000000,20344200
2021-07-21,406.000000,422.000000,406.000000,420.000000,420.000000,93664900
2021-07-22,424.000000,450.000000,422.000000,442.000000,442.000000,108400700
2021-07-23,450.000000,452.000000,432.000000,444.000000,444.000000,46122800
2021-07-26,444.000000,448.000000,438.000000,438.000000,438.000000,31816600
2021-07-27,440.000000,442.000000,432.000000,436.000000,436.000000,47412300
2021-07-28,436.000000,438.000000,422.000000,424.000000,424.000000,47463400
2021-07-29,424.000000,430.000000,416.000000,426.000000,426.000000,51278400
2021-07-30,430.000000,432.000000,400.000000,400.000000,400.000000,66161400
2021-08-02,410.000000,434.000000,402.000000,430.000000,430.000000,82578400
2021-08-03,430.000000,442.000000,426.000000,432.000000,432.000000,33430900
2021-08-04,432.000000,434.000000,424.000000,430.000000,430.000000,24858200
2021-08-05,442.000000,442.000000,426.000000,430.000000,430.000000,26897800
2021-08-06,432.000000,434.000000,424.000000,430.000000,430.000000,21876000
2021-08-09,430.000000,440.000000,430.000000,434.000000,434.000000,27662800
2021-08-10,434.000000,444.000000,434.000000,444.000000,444.000000,34319100
2021-08-12,446.000000,468.000000,442.000000,468.000000,468.000000,82496800
2021-08-13,470.000000,472.000000,448.000000,454.000000,454.000000,39598200
2021-08-16,452.000000,472.000000,440.000000,452.000000,452.000000,59226100
2021-08-18,452.000000,462.000000,436.000000,448.000000,448.000000,119868500
2021-08-19,448.000000,450.000000,430.000000,432.000000,432.000000,79965600
2021-08-20,434.000000,436.000000,426.000000,428.000000,428.000000,50466400
2021-08-23,438.000000,444.000000,428.000000,438.000000,438.000000,86801700
2021-08-24,442.000000,454.000000,442.000000,450.000000,450.000000,61081500
2021-08-25,454.000000,458.000000,444.000000,446.000000,446.000000,46264100
2021-08-26,446.000000,448.000000,432.000000,440.000000,440.000000,22067600
2021-08-27,440.000000,442.000000,434.000000,436.000000,436.000000,38344600
2021-08-30,444.000000,460.000000,436.000000,452.000000,452.000000,135574400
2021-08-31,452.000000,460.000000,448.000000,458.000000,458.000000,63577600
2021-09-01,458.000000,460.000000,448.000000,454.000000,454.000000,26539100
2021-09-02,454.000000,456.000000,446.000000,450.000000,450.000000,18513300
2021-09-03,450.000000,460.000000,448.000000,456.000000,456.000000,65989900
2021-09-06,460.000000,468.000000,456.000000,464.000000,464.000000,75351500
2021-09-07,466.000000,472.000000,458.000000,470.000000,470.000000,93887500
2021-09-08,472.000000,478.000000,452.000000,454.000000,454.000000,62751000
2021-09-09,454.000000,466.000000,452.000000,466.000000,466.000000,55167700
2021-09-10,470.000000,472.000000,466.000000,466.000000,466.000000,24787600
2021-09-13,462.000000,466.000000,456.000000,462.000000,462.000000,21554600
2021-09-14,466.000000,484.000000,466.000000,478.000000,478.000000,70643600
2021-09-15,478.000000,484.000000,474.000000,480.000000,480.000000,51993200
2021-09-16,480.000000,482.000000,478.000000,480.000000,480.000000,30969500
2021-09-17,480.000000,482.000000,474.000000,478.000000,478.000000,33901100
2021-09-20,478.000000,480.000000,470.000000,472.000000,472.000000,19571800
2021-09-21,468.000000,482.000000,466.000000,480.000000,480.000000,30230300
2021-09-22,482.000000,482.000000,478.000000,482.000000,482.000000,19152500
2021-09-23,486.000000,488.000000,478.000000,480.000000,480.000000,32682100
2021-09-24,478.000000,484.000000,478.000000,482.000000,482.000000,26477000
2021-09-27,482.000000,484.000000,480.000000,482.000000,482.000000,11374600
2021-09-28,482.000000,486.000000,480.000000,482.000000,482.000000,19274500
2021-09-29,480.000000,480.000000,474.000000,478.000000,478.000000,20947300
2021-09-30,478.000000,486.000000,474.000000,484.000000,484.000000,15159300
2021-10-01,478.000000,492.000000,476.000000,488.000000,488.000000,64120700
2021-10-04,488.000000,535.000000,488.000000,530.000000,530.000000,169118200
2021-10-05,530.000000,535.000000,515.000000,525.000000,525.000000,62294100
2021-10-06,530.000000,535.000000,520.000000,530.000000,530.000000,96084700
2021-10-07,525.000000,530.000000,505.000000,520.000000,520.000000,67862000
2021-10-08,520.000000,525.000000,515.000000,525.000000,525.000000,38904900
2021-10-11,525.000000,525.000000,510.000000,515.000000,515.000000,73352400
2021-10-12,515.000000,525.000000,500.000000,520.000000,520.000000,112032300
2021-10-13,520.000000,525.000000,505.000000,520.000000,520.000000,91783000
2021-10-14,520.000000,545.000000,515.000000,535.000000,535.000000,114949800
2021-10-15,535.000000,545.000000,525.000000,530.000000,530.000000,63009200
2021-10-18,530.000000,540.000000,520.000000,525.000000,525.000000,90637400
2021-10-19,525.000000,530.000000,515.000000,525.000000,525.000000,34103900
2021-10-21,525.000000,540.000000,520.000000,520.000000,520.000000,66727700
2021-10-22,515.000000,525.000000,515.000000,525.000000,525.000000,35296200
2021-10-25,525.000000,530.000000,515.000000,515.000000,515.000000,15120000
2021-10-26,520.000000,525.000000,515.000000,515.000000,515.000000,13701800
2021-10-27,520.000000,520.000000,505.000000,510.000000,510.000000,20443200
2021-10-28,500.000000,510.000000,482.000000,488.000000,488.000000,90838300
2021-10-29,492.000000,505.000000,490.000000,500.000000,500.000000,45373300
2021-11-01,500.000000,525.000000,500.000000,510.000000,510.000000,70300600
2021-11-02,515.000000,520.000000,505.000000,505.000000,505.000000,21872200
2021-11-03,510.000000,525.000000,505.000000,515.000000,515.000000,52800600
2021-11-04,520.000000,530.000000,515.000000,520.000000,520.000000,28743900
2021-11-05,525.000000,525.000000,510.000000,515.000000,515.000000,30119200
2021-11-08,520.000000,530.000000,515.000000,525.000000,525.000000,48600600
2021-11-09,525.000000,530.000000,520.000000,525.000000,525.000000,26095500
2021-11-10,525.000000,530.000000,515.000000,520.000000,520.000000,24649500
2021-11-11,520.000000,530.000000,520.000000,530.000000,530.000000,26124600
2021-11-12,530.000000,540.000000,525.000000,535.000000,535.000000,43497600
2021-11-15,535.000000,550.000000,535.000000,545.000000,545.000000,53046900
2021-11-16,545.000000,550.000000,535.000000,540.000000,540.000000,43307000
