"Date","Close","Open","High","Low","Change %"
"2018-Oct-08","14.365","14.655","14.684","14.245","-1.81%"
"2018-Oct-05","14.630","14.630","14.756","14.500","0.27%"
"2018-Oct-04","14.590","14.650","14.800","14.520","-0.27%"
"2018-Oct-03","14.630","14.730","14.873","14.620","-0.37%"
"2018-Oct-02","14.685","14.506","14.954","14.445","1.28%"
"2018-Oct-01","14.500","14.689","14.723","14.369","-1.02%"
"2018-Sep-28","14.650","14.280","14.768","14.240","2.88%"
"2018-Sep-27","14.240","14.352","14.498","14.180","-0.66%"
"2018-Sep-26","14.335","14.485","14.555","14.305","-0.86%"
"2018-Sep-25","14.460","14.277","14.597","14.240","1.38%"
"2018-Sep-24","14.263","14.309","14.427","14.179","-0.25%"
"2018-Sep-21","14.299","14.343","14.479","14.179","-0.04%"
"2018-Sep-20","14.305","14.262","14.387","14.175","0.41%"
"2018-Sep-19","14.246","14.165","14.384","14.164","0.66%"
"2018-Sep-18","14.152","14.182","14.264","14.071","-0.30%"
"2018-Sep-17","14.195","14.075","14.293","14.045","0.87%"
"2018-Sep-14","14.073","14.193","14.315","14.053","-0.87%"
"2018-Sep-13","14.197","14.291","14.386","14.165","-0.39%"
"2018-Sep-12","14.253","14.152","14.323","14.063","0.82%"
"2018-Sep-11","14.137","14.189","14.277","13.948","-0.34%"
"2018-Sep-10","14.185","14.182","14.275","14.065","0.30%"
"2018-Sep-07","14.143","14.171","14.298","14.093","-0.11%"
"2018-Sep-06","14.158","14.205","14.341","14.108","-0.19%"
"2018-Sep-05","14.185","14.110","14.257","14.075","0.39%"
"2018-Sep-04","14.130","14.534","14.562","14.020","-2.62%"
"2018-Sep-03","14.510","14.538","14.598","14.420","-0.10%"
"2018-Aug-31","14.525","14.560","14.737","14.465","-0.30%"
"2018-Aug-30","14.568","14.815","14.844","14.504","-1.31%"
"2018-Aug-29","14.762","14.720","14.831","14.671","0.37%"
"2018-Aug-28","14.707","14.915","15.041","14.674","-1.30%"
"2018-Aug-27","14.900","14.886","14.963","14.755","0.57%"
"2018-Aug-24","14.815","14.490","14.892","14.475","2.19%"
"2018-Aug-23","14.498","14.766","14.796","14.440","-1.81%"
"2018-Aug-22","14.765","14.759","14.914","14.686","-0.13%"
"2018-Aug-21","14.784","14.761","14.882","14.709","0.18%"
"2018-Aug-20","14.757","14.784","14.889","14.645","-0.29%"
"2018-Aug-17","14.800","14.655","14.860","14.590","0.99%"
"2018-Aug-16","14.655","14.465","14.877","14.345","1.40%"
"2018-Aug-15","14.453","15.069","15.109","14.353","-3.55%"
"2018-Aug-14","14.985","14.991","15.134","14.985","-0.07%"
"2018-Aug-13","14.996","15.335","15.383","14.985","-2.05%"
"2018-Aug-10","15.310","15.453","15.485","15.278","-0.96%"
"2018-Aug-09","15.458","15.431","15.555","15.366","0.27%"
"2018-Aug-08","15.417","15.361","15.497","15.273","0.27%"
"2018-Aug-07","15.376","15.308","15.535","15.298","0.43%"
"2018-Aug-06","15.310","15.471","15.538","15.280","-0.71%"
"2018-Aug-03","15.420","15.341","15.593","15.250","0.55%"
"2018-Aug-02","15.335","15.395","15.509","15.274","-0.38%"
"2018-Aug-01","15.393","15.562","15.582","15.377","-0.94%"
"2018-Jul-31","15.539","15.505","15.634","15.345","0.17%"
"2018-Jul-30","15.512","15.481","15.577","15.381","0.05%"
"2018-Jul-27","15.504","15.414","15.585","15.338","0.69%"
"2018-Jul-26","15.397","15.572","15.696","15.370","-1.29%"
"2018-Jul-25","15.599","15.483","15.672","15.442","0.76%"
"2018-Jul-24","15.481","15.408","15.634","15.340","0.55%"
"2018-Jul-23","15.397","15.509","15.588","15.339","-0.77%"
"2018-Jul-20","15.517","15.342","15.585","15.255","1.37%"
"2018-Jul-19","15.307","15.575","15.616","15.175","-1.66%"
"2018-Jul-18","15.565","15.583","15.645","15.415","-0.19%"
"2018-Jul-17","15.594","15.806","15.909","15.556","-1.24%"
"2018-Jul-16","15.790","15.840","15.926","15.760","-0.18%"
"2018-Jul-13","15.819","15.944","16.026","15.709","-0.79%"
"2018-Jul-12","15.945","15.817","16.039","15.765","0.96%"
"2018-Jul-11","15.794","16.077","16.107","15.780","-1.78%"
"2018-Jul-10","16.081","16.114","16.197","15.905","-0.22%"
"2018-Jul-09","16.116","16.049","16.259","16.044","0.49%"
"2018-Jul-06","16.038","16.018","16.114","15.938","0.11%"
"2018-Jul-05","16.020","16.090","16.138","15.920","-0.40%"
"2018-Jul-04","16.084","16.055","16.188","15.979","0.23%"
"2018-Jul-03","16.047","15.839","16.072","15.759","1.21%"
"2018-Jul-02","15.855","16.115","16.152","15.755","-1.64%"
"2018-Jun-29","16.119","15.995","16.199","15.959","0.74%"
"2018-Jun-28","16.001","16.077","16.176","15.925","-0.30%"
"2018-Jun-27","16.049","16.248","16.306","15.944","-1.51%"
"2018-Jun-26","16.295","16.349","16.403","16.145","-0.24%"
"2018-Jun-25","16.335","16.511","16.516","16.291","-0.86%"
"2018-Jun-22","16.477","16.349","16.530","16.303","0.74%"
"2018-Jun-21","16.356","16.314","16.410","16.210","0.38%"
"2018-Jun-20","16.294","16.304","16.398","16.240","-0.16%"
"2018-Jun-19","16.320","16.484","16.593","16.256","-0.64%"
"2018-Jun-18","16.425","16.535","16.650","16.415","-0.80%"
"2018-Jun-15","16.558","17.186","17.299","16.465","-3.60%"
"2018-Jun-14","17.177","17.059","17.361","16.935","0.80%"
"2018-Jun-13","17.041","16.871","17.153","16.801","1.09%"
"2018-Jun-12","16.858","16.897","16.955","16.713","-0.43%"
"2018-Jun-11","16.931","16.785","16.993","16.754","0.89%"
"2018-Jun-08","16.781","16.730","16.876","16.625","0.45%"
"2018-Jun-07","16.706","16.685","16.944","16.644","0.10%"
"2018-Jun-06","16.689","16.513","16.783","16.508","1.15%"
"2018-Jun-05","16.499","16.402","16.573","16.368","0.56%"
"2018-Jun-04","16.407","16.423","16.588","16.373","0.04%"
"2018-Jun-01","16.400","16.448","16.551","16.348","0.15%"
"2018-May-31","16.375","16.507","16.620","16.375","-0.84%"
"2018-May-30","16.514","16.387","16.558","16.284","0.55%"
"2018-May-29","16.423","16.458","16.544","16.319","-0.32%"
"2018-May-28","16.476","16.494","16.512","16.413","-0.19%"
"2018-May-25","16.508","16.668","16.745","16.488","-0.93%"
"2018-May-24","16.663","16.474","16.729","16.427","1.33%"
"2018-May-23","16.445","16.543","16.608","16.335","-0.66%"
"2018-May-22","16.554","16.520","16.706","16.441","0.21%"
"2018-May-21","16.519","16.429","16.560","16.289","0.39%"
"2018-May-18","16.455","16.463","16.504","16.375","0.09%"
"2018-May-17","16.441","16.360","16.502","16.323","0.32%"
"2018-May-16","16.388","16.277","16.464","16.210","0.70%"
"2018-May-15","16.274","16.542","16.595","16.222","-1.55%"
"2018-May-14","16.530","16.690","16.766","16.510","-0.82%"
"2018-May-11","16.667","16.729","16.882","16.662","-0.29%"
"2018-May-10","16.715","16.526","16.799","16.485","1.13%"
"2018-May-09","16.529","16.509","16.669","16.378","0.30%"
"2018-May-08","16.479","16.485","16.568","16.345","-0.05%"
"2018-May-07","16.488","16.558","16.614","16.427","-0.18%"
"2018-May-04","16.517","16.448","16.561","16.383","0.39%"
"2018-May-03","16.453","16.404","16.632","16.384","0.51%"
"2018-May-02","16.370","16.153","16.545","16.153","1.33%"
"2018-May-01","16.155","16.347","16.381","16.079","-1.15%"
"2018-Apr-30","16.343","16.535","16.578","16.215","-1.14%"
"2018-Apr-27","16.532","16.529","16.604","16.456","0.05%"
"2018-Apr-26","16.523","16.589","16.666","16.458","-0.13%"
"2018-Apr-25","16.545","16.725","16.761","16.515","-1.14%"
"2018-Apr-24","16.735","16.638","16.789","16.585","1.09%"
"2018-Apr-23","16.555","17.135","17.144","16.555","-3.41%"
"2018-Apr-20","17.140","17.241","17.285","17.050","-0.65%"
"2018-Apr-19","17.253","17.215","17.398","17.134","0.33%"
"2018-Apr-18","17.196","16.783","17.306","16.735","2.49%"
"2018-Apr-17","16.779","16.672","16.836","16.591","0.81%"
"2018-Apr-16","16.645","16.663","16.817","16.573","-0.11%"
"2018-Apr-13","16.663","16.470","16.733","16.470","1.26%"
"2018-Apr-12","16.455","16.701","16.717","16.449","-1.21%"
"2018-Apr-11","16.657","16.578","16.895","16.538","0.53%"
"2018-Apr-10","16.570","16.487","16.669","16.415","0.46%"
"2018-Apr-09","16.494","16.453","16.602","16.346","0.65%"
"2018-Apr-06","16.387","16.410","16.534","16.290","-0.05%"
"2018-Apr-05","16.395","16.331","16.465","16.215","0.44%"
"2018-Apr-04","16.323","16.436","16.576","16.276","-0.58%"
"2018-Apr-03","16.418","16.608","16.661","16.385","-1.30%"
"2018-Apr-02","16.635","16.365","16.704","16.365","1.65%"
"2018-Mar-29","16.365","16.306","16.410","16.246","0.34%"
"2018-Mar-28","16.310","16.581","16.616","16.280","-1.34%"
"2018-Mar-27","16.531","16.725","16.849","16.495","-1.02%"
"2018-Mar-26","16.701","16.615","16.834","16.555","0.81%"
"2018-Mar-23","16.566","16.405","16.712","16.395","1.02%"
"2018-Mar-22","16.398","16.587","16.645","16.367","-1.03%"
"2018-Mar-21","16.568","16.204","16.698","16.204","2.27%"
"2018-Mar-20","16.200","16.317","16.363","16.114","-0.83%"
"2018-Mar-19","16.335","16.360","16.389","16.233","-0.07%"
"2018-Mar-16","16.346","16.409","16.541","16.246","-0.30%"
"2018-Mar-15","16.395","16.533","16.599","16.375","-0.87%"
"2018-Mar-14","16.539","16.611","16.695","16.531","-0.28%"
"2018-Mar-13","16.585","16.544","16.710","16.477","0.30%"
"2018-Mar-12","16.535","16.642","16.657","16.465","-0.39%"
"2018-Mar-09","16.599","16.498","16.692","16.363","0.62%"
"2018-Mar-08","16.497","16.501","16.570","16.413","-0.02%"
"2018-Mar-07","16.500","16.759","16.837","16.413","-1.52%"
"2018-Mar-06","16.755","16.456","16.887","16.387","1.95%"
"2018-Mar-05","16.434","16.524","16.604","16.343","-0.46%"
"2018-Mar-02","16.510","16.485","16.597","16.390","0.24%"
"2018-Mar-01","16.470","16.409","16.552","16.163","0.37%"
"2018-Feb-28","16.409","16.424","16.513","16.334","-0.09%"
"2018-Feb-27","16.423","16.661","16.700","16.323","-1.43%"
"2018-Feb-26","16.662","16.509","16.770","16.474","0.73%"
"2018-Feb-23","16.541","16.617","16.640","16.485","-0.45%"
"2018-Feb-22","16.616","16.489","16.687","16.383","0.74%"
"2018-Feb-21","16.494","16.463","16.770","16.373","0.18%"
"2018-Feb-20","16.465","16.643","16.703","16.424","-1.19%"
"2018-Feb-19","16.663","16.642","16.735","16.596","-0.05%"
"2018-Feb-16","16.672","16.877","16.950","16.623","-1.21%"
"2018-Feb-15","16.877","16.869","16.985","16.634","0.02%"
"2018-Feb-14","16.873","16.553","16.936","16.373","1.83%"
"2018-Feb-13","16.570","16.566","16.705","16.460","0.13%"
"2018-Feb-12","16.549","16.347","16.624","16.313","1.18%"
"2018-Feb-09","16.356","16.415","16.453","16.191","-0.36%"
"2018-Feb-08","16.415","16.372","16.473","16.223","0.24%"
"2018-Feb-07","16.376","16.637","16.780","16.264","-1.60%"
"2018-Feb-06","16.642","16.744","16.991","16.564","-0.60%"
"2018-Feb-05","16.742","16.625","16.910","16.544","0.88%"
"2018-Feb-02","16.596","17.250","17.256","16.544","-3.79%"
"2018-Feb-01","17.250","17.352","17.414","17.110","-0.46%"
"2018-Jan-31","17.330","17.147","17.401","17.050","1.16%"
"2018-Jan-30","17.131","17.160","17.319","17.049","-0.17%"
"2018-Jan-29","17.160","17.372","17.485","17.084","-1.46%"
"2018-Jan-26","17.415","17.295","17.559","17.225","0.67%"
"2018-Jan-25","17.299","17.569","17.699","17.133","-1.54%"
"2018-Jan-24","17.569","17.047","17.616","16.948","3.06%"
"2018-Jan-23","17.048","17.013","17.099","16.733","0.21%"
"2018-Jan-22","17.013","17.053","17.100","16.903","-0.07%"
"2018-Jan-19","17.025","16.972","17.156","16.927","0.44%"
"2018-Jan-18","16.950","17.027","17.148","16.910","-0.38%"
"2018-Jan-17","17.014","17.198","17.293","16.973","-1.06%"
"2018-Jan-16","17.197","17.311","17.393","16.901","-0.91%"
"2018-Jan-15","17.355","17.205","17.428","17.175","0.57%"
"2018-Jan-12","17.256","16.994","17.288","16.910","1.54%"
"2018-Jan-11","16.995","16.992","17.067","16.905","0.18%"
"2018-Jan-10","16.965","16.998","17.210","16.885","-0.03%"
"2018-Jan-09","16.970","17.159","17.160","16.920","-1.01%"
"2018-Jan-08","17.143","17.235","17.264","17.034","-0.49%"
"2018-Jan-05","17.228","17.232","17.289","17.084","-0.02%"
"2018-Jan-04","17.232","17.134","17.278","16.954","0.59%"
"2018-Jan-03","17.131","17.192","17.241","17.012","-0.33%"
"2018-Jan-02","17.188","16.974","17.209","16.913","1.02%"
"2018-Jan-01","17.014","17.005","17.026","16.964","0.38%"
"2017-Dec-29","16.949","16.844","17.114","16.778","0.63%"
"2017-Dec-28","16.843","16.688","16.890","16.602","0.93%"
"2017-Dec-27","16.688","16.544","16.727","16.453","0.89%"
"2017-Dec-26","16.540","16.364","16.569","16.274","0.98%"
"2017-Dec-25","16.380","16.380","16.380","16.380","0.06%"
"2017-Dec-22","16.370","16.147","16.441","16.099","1.52%"
"2017-Dec-21","16.125","16.199","16.271","16.075","-0.32%"
"2017-Dec-20","16.177","16.142","16.266","16.013","0.20%"
"2017-Dec-19","16.145","16.157","16.249","15.995","0.06%"
"2017-Dec-18","16.135","16.000","16.173","15.953","0.50%"
"2017-Dec-15","16.055","15.899","16.087","15.834","1.01%"
"2017-Dec-14","15.895","16.088","16.150","15.765","-1.06%"
"2017-Dec-13","16.066","15.724","16.148","15.593","2.16%"
"2017-Dec-12","15.726","15.709","15.818","15.613","0.08%"
"2017-Dec-11","15.714","15.803","15.889","15.653","-0.80%"
"2017-Dec-08","15.841","15.729","15.896","15.678","0.71%"
"2017-Dec-07","15.729","15.959","15.991","15.623","-1.50%"
"2017-Dec-06","15.969","16.108","16.146","15.883","-0.91%"
"2017-Dec-05","16.115","16.355","16.386","16.025","-1.41%"
"2017-Dec-04","16.345","16.321","16.453","16.245","-0.57%"
"2017-Dec-01","16.439","16.436","16.558","16.224","-0.04%"
"2017-Nov-30","16.445","16.554","16.617","16.325","-0.53%"
"2017-Nov-29","16.532","16.858","16.922","16.503","-1.89%"
"2017-Nov-28","16.850","17.070","17.137","16.750","-1.17%"
"2017-Nov-27","17.050","17.000","17.217","16.990","0.26%"
"2017-Nov-24","17.005","17.069","17.183","16.985","-0.51%"
"2017-Nov-23","17.093","17.188","17.197","17.047","-0.34%"
"2017-Nov-22","17.152","16.965","17.169","16.912","1.10%"
"2017-Nov-21","16.965","16.946","17.080","16.885","0.21%"
"2017-Nov-20","16.930","17.310","17.320","16.850","-2.18%"
"2017-Nov-17","17.308","17.082","17.375","17.003","1.32%"
"2017-Nov-16","17.082","16.991","17.131","16.942","0.52%"
"2017-Nov-15","16.994","17.027","17.203","16.924","-0.24%"
"2017-Nov-14","17.035","17.071","17.120","16.885","-0.06%"
"2017-Nov-13","17.046","16.843","17.076","16.814","0.86%"
"2017-Nov-10","16.901","16.997","17.105","16.784","-0.56%"
"2017-Nov-09","16.997","17.040","17.148","16.913","-0.22%"
"2017-Nov-08","17.035","16.979","17.272","16.925","0.47%"
"2017-Nov-07","16.955","17.234","17.273","16.903","-1.59%"
"2017-Nov-06","17.229","16.816","17.262","16.782","2.26%"
"2017-Nov-03","16.849","17.117","17.221","16.805","-1.54%"
"2017-Nov-02","17.113","17.169","17.277","17.047","-0.19%"
"2017-Nov-01","17.145","16.735","17.220","16.645","2.60%"
"2017-Oct-31","16.710","16.849","16.917","16.620","-0.86%"
"2017-Oct-30","16.855","16.823","16.918","16.695","-0.02%"
"2017-Oct-27","16.858","16.788","16.910","16.628","0.40%"
"2017-Oct-26","16.791","16.977","17.078","16.767","-0.97%"
"2017-Oct-25","16.956","16.997","17.084","16.826","-0.07%"
"2017-Oct-24","16.968","17.098","17.170","16.878","-0.71%"
"2017-Oct-23","17.090","17.061","17.154","16.884","0.29%"
"2017-Oct-20","17.041","17.251","17.334","16.948","-1.21%"
"2017-Oct-19","17.249","17.005","17.333","16.937","1.43%"
"2017-Oct-18","17.005","17.012","17.129","16.895","-0.16%"
"2017-Oct-17","17.032","17.235","17.294","16.965","-1.15%"
"2017-Oct-16","17.230","17.390","17.509","17.134","-0.98%"
"2017-Oct-13","17.400","17.234","17.460","17.190","1.05%"
"2017-Oct-12","17.220","17.180","17.312","17.140","0.29%"
"2017-Oct-11","17.170","17.104","17.246","17.020","0.31%"
"2017-Oct-10","17.117","16.953","17.288","16.951","0.93%"
"2017-Oct-09","16.960","16.820","17.012","16.790","0.81%"
"2017-Oct-06","16.823","16.624","16.908","16.344","1.22%"
"2017-Oct-05","16.620","16.593","16.785","16.565","-0.05%"
"2017-Oct-04","16.628","16.643","16.938","16.576","-0.08%"
"2017-Oct-03","16.642","16.591","16.713","16.556","0.33%"
"2017-Oct-02","16.587","16.652","16.773","16.555","-0.40%"
"2017-Sep-29","16.653","16.870","16.928","16.644","-1.23%"
"2017-Sep-28","16.860","16.770","16.924","16.670","0.51%"
"2017-Sep-27","16.774","16.813","16.942","16.724","0.01%"
"2017-Sep-26","16.773","17.137","17.250","16.767","-2.40%"
"2017-Sep-25","17.186","16.974","17.186","16.805","1.12%"
"2017-Sep-22","16.995","16.994","17.105","16.913","0.07%"
"2017-Sep-21","16.983","17.160","17.209","16.832","-1.08%"
"2017-Sep-20","17.168","17.296","17.436","16.959","-0.93%"
"2017-Sep-19","17.330","17.167","17.336","17.090","0.67%"
"2017-Sep-18","17.215","17.600","17.626","17.035","-2.13%"
"2017-Sep-15","17.590","17.800","17.860","17.552","-1.12%"
"2017-Sep-14","17.790","17.771","17.843","17.637","0.12%"
"2017-Sep-13","17.768","17.910","18.000","17.660","-0.90%"
"2017-Sep-12","17.930","17.793","17.930","17.690","0.70%"
"2017-Sep-11","17.805","17.805","17.921","17.695","-0.93%"
"2017-Sep-08","17.973","18.151","18.256","17.928","-0.79%"
"2017-Sep-07","18.116","17.909","18.192","17.799","1.36%"
"2017-Sep-06","17.873","17.933","18.037","17.823","-0.12%"
"2017-Sep-05","17.895","17.903","18.007","17.765","-0.11%"
"2017-Sep-04","17.915","17.800","17.970","17.765","1.03%"
"2017-Sep-01","17.733","17.614","17.800","17.488","0.68%"
"2017-Aug-31","17.614","17.433","17.668","17.288","1.09%"
"2017-Aug-30","17.424","17.404","17.523","17.320","0.21%"
"2017-Aug-29","17.387","17.483","17.709","17.294","-0.37%"
"2017-Aug-28","17.452","17.098","17.514","17.022","2.26%"
"2017-Aug-25","17.066","16.972","17.194","16.776","0.54%"
"2017-Aug-24","16.975","17.082","17.147","16.844","-0.53%"
"2017-Aug-23","17.065","17.015","17.152","16.920","0.38%"
"2017-Aug-22","17.000","17.032","17.145","16.884","-0.09%"
"2017-Aug-21","17.015","16.973","17.172","16.843","0.21%"
"2017-Aug-18","16.980","17.047","17.360","16.938","-0.32%"
"2017-Aug-17","17.035","17.159","17.218","16.983","-0.51%"
"2017-Aug-16","17.123","16.643","17.180","16.633","2.93%"
"2017-Aug-15","16.636","17.064","17.111","16.593","-2.51%"
"2017-Aug-14","17.064","17.114","17.265","16.934","-0.26%"
"2017-Aug-11","17.109","17.164","17.246","16.936","-0.09%"
"2017-Aug-10","17.124","16.983","17.289","16.871","1.07%"
"2017-Aug-09","16.943","16.458","16.996","16.457","2.94%"
"2017-Aug-08","16.459","16.293","16.520","16.232","1.14%"
"2017-Aug-07","16.274","16.277","16.340","16.137","-0.04%"
"2017-Aug-04","16.280","16.681","16.800","16.220","-2.26%"
"2017-Aug-03","16.657","16.616","16.738","16.463","0.40%"
"2017-Aug-02","16.590","16.740","16.938","16.480","-0.80%"
"2017-Aug-01","16.723","16.838","16.878","16.613","-0.64%"
"2017-Jul-31","16.830","16.796","16.920","16.680","0.74%"
"2017-Jul-28","16.707","16.593","16.802","16.527","0.83%"
"2017-Jul-27","16.570","16.669","16.861","16.550","-0.54%"
"2017-Jul-26","16.660","16.478","16.737","16.320","0.97%"
"2017-Jul-25","16.500","16.510","16.680","16.270","0.09%"
"2017-Jul-24","16.485","16.552","16.629","16.420","-0.15%"
"2017-Jul-21","16.510","16.314","16.564","16.305","1.10%"
"2017-Jul-20","16.330","16.283","16.461","16.140","0.31%"
"2017-Jul-19","16.280","16.259","16.402","16.180","-0.06%"
"2017-Jul-18","16.290","16.136","16.375","16.090","1.12%"
"2017-Jul-17","16.110","16.038","16.238","15.980","0.78%"
"2017-Jul-14","15.985","15.689","16.121","15.605","1.79%"
"2017-Jul-13","15.704","15.934","16.029","15.704","-1.36%"
"2017-Jul-12","15.920","15.840","16.067","15.760","0.63%"
"2017-Jul-11","15.820","15.667","15.907","15.464","1.05%"
"2017-Jul-10","15.655","15.639","15.766","15.185","0.22%"
"2017-Jul-07","15.620","16.070","16.216","14.900","-2.65%"
"2017-Jul-06","16.045","16.063","16.151","15.935","-0.28%"
"2017-Jul-05","16.090","16.090","16.263","15.880","-0.03%"
"2017-Jul-04","16.095","16.135","16.230","16.015","-0.25%"
"2017-Jul-03","16.135","16.678","16.692","16.065","-2.86%"
"2017-Jun-30","16.610","16.670","16.743","16.520","-0.09%"
"2017-Jun-29","16.625","16.815","16.936","16.585","-1.07%"
"2017-Jun-28","16.805","16.680","16.903","16.675","0.63%"
"2017-Jun-27","16.700","16.610","16.796","16.530","0.61%"
"2017-Jun-26","16.598","16.782","16.785","16.433","-0.79%"
"2017-Jun-23","16.730","16.550","16.830","16.550","0.97%"
"2017-Jun-22","16.570","16.512","16.723","16.473","0.57%"
"2017-Jun-21","16.476","16.498","16.578","16.369","-0.18%"
"2017-Jun-20","16.505","16.495","16.687","16.415","0.06%"
"2017-Jun-19","16.495","16.733","16.752","16.483","-0.75%"
"2017-Jun-16","16.620","16.791","16.872","16.620","-0.78%"
"2017-Jun-15","16.750","16.900","17.126","16.680","-0.95%"
"2017-Jun-14","16.910","16.825","17.358","16.810","0.06%"
"2017-Jun-13","16.900","16.960","17.009","16.720","-0.50%"
"2017-Jun-12","16.985","17.279","17.302","16.866","-1.25%"
"2017-Jun-09","17.200","17.472","17.509","17.170","-1.23%"
"2017-Jun-08","17.415","17.561","17.726","17.305","-0.99%"
"2017-Jun-07","17.590","17.738","17.768","17.520","-0.68%"
"2017-Jun-06","17.710","17.588","17.790","17.525","0.92%"
"2017-Jun-05","17.549","17.595","17.691","17.503","0.02%"
"2017-Jun-02","17.545","17.301","17.622","17.133","1.44%"
"2017-Jun-01","17.296","17.360","17.419","16.998","-0.19%"
"2017-May-31","17.329","17.390","17.471","17.233","-0.43%"
"2017-May-30","17.404","17.463","17.515","17.223","0.05%"
"2017-May-29","17.395","17.392","17.470","17.285","0.13%"
"2017-May-26","17.372","17.142","17.407","17.082","1.24%"
"2017-May-25","17.160","17.257","17.302","17.140","-0.41%"
"2017-May-24","17.231","17.096","17.274","16.893","0.94%"
"2017-May-23","17.070","17.147","17.345","17.050","-0.52%"
"2017-May-22","17.160","16.825","17.251","16.815","1.75%"
"2017-May-19","16.865","16.620","16.926","16.585","1.72%"
"2017-May-18","16.580","16.905","16.998","16.470","-1.79%"
"2017-May-17","16.883","16.828","17.067","16.762","0.17%"
"2017-May-16","16.855","16.630","16.901","16.630","1.35%"
"2017-May-15","16.630","16.542","16.855","16.440","1.00%"
"2017-May-12","16.465","16.300","16.492","16.288","0.83%"
"2017-May-11","16.330","16.238","16.433","16.160","0.86%"
"2017-May-10","16.190","16.228","16.387","16.150","0.03%"
"2017-May-09","16.185","16.235","16.362","16.055","-0.53%"
"2017-May-08","16.271","16.291","16.486","16.227","-0.42%"
"2017-May-05","16.340","16.358","16.558","16.230","0.09%"
"2017-May-04","16.325","16.509","16.674","16.215","-0.67%"
"2017-May-03","16.435","16.884","16.928","16.415","-2.40%"
"2017-May-02","16.840","16.865","17.041","16.790","-0.24%"
"2017-May-01","16.880","17.242","17.302","16.820","-2.03%"
"2017-Apr-28","17.230","17.252","17.458","17.160","-0.17%"
"2017-Apr-27","17.260","17.510","17.532","17.230","-1.37%"
"2017-Apr-26","17.500","17.627","17.690","17.320","-0.54%"
"2017-Apr-25","17.595","17.987","18.047","17.555","-1.92%"
"2017-Apr-24","17.940","17.831","17.979","17.690","0.07%"
"2017-Apr-21","17.927","18.057","18.088","17.817","-0.63%"
"2017-Apr-20","18.040","18.170","18.269","17.870","-0.44%"
"2017-Apr-19","18.120","18.346","18.371","18.100","-0.97%"
"2017-Apr-18","18.297","18.424","18.477","18.113","-0.67%"
"2017-Apr-17","18.420","18.647","18.689","18.380","-0.67%"
"2017-Apr-14","18.545","18.535","18.545","18.535","0.03%"
"2017-Apr-13","18.540","18.518","18.639","18.430","0.22%"
"2017-Apr-12","18.500","18.319","18.560","18.250","0.87%"
"2017-Apr-11","18.340","17.951","18.377","17.910","2.17%"
"2017-Apr-10","17.950","17.969","18.066","17.750","-0.31%"
"2017-Apr-07","18.005","18.283","18.515","17.895","-1.42%"
"2017-Apr-06","18.265","18.329","18.380","18.155","-0.25%"
"2017-Apr-05","18.310","18.300","18.354","18.140","-0.05%"
"2017-Apr-04","18.320","18.310","18.452","18.230","0.33%"
"2017-Apr-03","18.260","18.274","18.301","18.090","0.00%"
"2017-Mar-31","18.260","18.130","18.306","18.050","0.77%"
"2017-Mar-30","18.120","18.223","18.334","18.070","-0.69%"
"2017-Mar-29","18.245","18.218","18.293","18.025","0.30%"
"2017-Mar-28","18.190","18.077","18.275","17.995","0.44%"
"2017-Mar-27","18.110","17.830","18.164","17.815","1.91%"
"2017-Mar-24","17.770","17.603","17.798","17.520","1.11%"
"2017-Mar-23","17.575","17.549","17.725","17.495","0.20%"
"2017-Mar-22","17.540","17.577","17.625","17.450","0.03%"
"2017-Mar-21","17.535","17.455","17.631","17.315","0.49%"
"2017-Mar-20","17.450","17.425","17.495","17.360","0.50%"
"2017-Mar-17","17.364","17.340","17.456","17.256","0.25%"
"2017-Mar-16","17.320","17.368","17.601","17.250","-0.12%"
"2017-Mar-15","17.340","16.915","17.394","16.840","2.73%"
"2017-Mar-14","16.880","16.999","17.092","16.870","-0.59%"
"2017-Mar-13","16.980","17.060","17.184","16.940","-0.29%"
"2017-Mar-10","17.029","16.944","17.090","16.784","0.47%"
"2017-Mar-09","16.949","17.233","17.292","16.914","-1.68%"
"2017-Mar-08","17.238","17.489","17.549","17.195","-1.44%"
"2017-Mar-07","17.489","17.785","17.791","17.444","-1.68%"
"2017-Mar-06","17.787","17.945","17.951","17.674","-0.99%"
"2017-Mar-03","17.965","17.762","17.980","17.604","1.13%"
"2017-Mar-02","17.764","18.412","18.439","17.645","-3.54%"
"2017-Mar-01","18.415","18.310","18.464","18.195","0.57%"
"2017-Feb-28","18.310","18.258","18.461","18.214","0.25%"
"2017-Feb-27","18.264","18.360","18.488","18.195","-0.50%"
"2017-Feb-24","18.355","18.195","18.412","18.125","0.93%"
"2017-Feb-23","18.185","18.048","18.250","17.915","0.88%"
"2017-Feb-22","18.027","17.965","18.058","17.895","0.35%"
"2017-Feb-21","17.965","18.056","18.111","17.825","-0.39%"
"2017-Feb-20","18.035","18.015","18.094","17.905","0.25%"
"2017-Feb-17","17.990","18.108","18.113","17.960","-0.57%"
"2017-Feb-16","18.093","17.989","18.142","17.915","0.61%"
"2017-Feb-15","17.983","17.957","17.988","17.713","0.16%"
"2017-Feb-14","17.955","17.821","18.080","17.716","0.79%"
"2017-Feb-13","17.815","17.935","18.029","17.735","-0.77%"
"2017-Feb-10","17.953","17.672","18.006","17.486","1.63%"
"2017-Feb-09","17.665","17.820","17.870","17.615","-0.76%"
