"Date","Close","Open","High","Low","Volume","Change %"
"2017-May-09","1295.10","1306.10","1306.10","1303.20","0.01K","-0.84%"
"2017-May-08","1306.10","1306.10","1306.10","1306.10","0.04K","0.02%"
"2017-May-05","1305.80","1305.80","1305.80","1305.80","0.02K","-0.12%"
"2017-May-04","1307.40","1312.10","1312.10","1312.10","0.00K","-1.52%"
"2017-May-03","1327.60","1326.90","1326.90","1326.90","0.00K","-0.64%"
"2017-May-02","1336.10","1336.10","1336.10","1336.10","0.09K","0.11%"
"2017-May-01","1334.60","1334.60","1334.60","1334.60","0.03K","-0.93%"
"2017-Apr-28","1347.10","1347.10","1347.10","1347.10","0.09K","0.18%"
"2017-Apr-27","1344.70","1344.70","1344.70","1344.70","0.21K","0.13%"
"2017-Apr-26","1343.00","1343.00","1343.00","1343.00","0.10K","-0.22%"
"2017-Apr-25","1346.00","1346.00","1346.00","1346.00","0.36K","-0.72%"
"2017-Apr-24","1355.80","1355.80","1355.80","1355.80","0.61K","-0.82%"
"2017-Apr-21","1367.00","1359.80","1378.00","1359.80","0.00K","0.39%"
"2017-Apr-20","1361.70","1361.70","1361.70","1361.70","0.13K","0.09%"
"2017-Apr-19","1360.50","1360.50","1360.50","1360.50","0.19K","-0.76%"
"2017-Apr-18","1370.90","1370.90","1370.90","1370.90","0.00K","0.08%"
"2017-Apr-17","1369.80","1369.80","1369.80","1369.80","0.07K","6.21%"
"2017-Apr-14","1289.65","1289.65","1289.65","1289.65","-","-5.64%"
"2017-Apr-13","1366.70","1366.70","1366.70","1366.70","0.92K","0.69%"
"2017-Apr-12","1357.30","1357.30","1357.30","1357.30","0.00K","0.29%"
"2017-Apr-11","1353.40","1353.40","1353.40","1353.40","0.40K","1.51%"
"2017-Apr-10","1333.30","1333.30","1333.30","1333.30","0.18K","-0.26%"
"2017-Apr-07","1336.80","1336.80","1336.80","1336.80","0.00K","0.33%"
"2017-Apr-06","1332.40","1332.40","1332.40","1332.40","0.00K","0.37%"
"2017-Apr-05","1327.50","1327.50","1327.50","1327.50","0.91K","-0.70%"
"2017-Apr-04","1336.80","1333.10","1333.10","1333.10","0.00K","0.31%"
"2017-Apr-03","1332.70","1332.70","1332.70","1332.70","1.16K","0.22%"
"2017-Mar-31","1329.80","1339.00","1339.00","1339.00","0.00K","0.23%"
"2017-Mar-30","1326.70","1344.00","1344.00","1341.30","0.00K","-0.66%"
"2017-Mar-29","1335.50","1335.50","1335.50","1335.50","0.04K","-0.15%"
"2017-Mar-28","1337.50","1338.70","1338.70","1338.70","0.00K","0.01%"
"2017-Mar-27","1337.40","1337.40","1337.40","1337.40","0.07K","0.53%"
"2017-Mar-24","1330.40","1330.40","1330.40","1330.40","0.00K","0.14%"
"2017-Mar-23","1328.50","1328.50","1328.50","1328.50","0.02K","-0.23%"
"2017-Mar-22","1331.50","1331.50","1331.50","1331.50","0.00K","0.19%"
"2017-Mar-21","1329.00","1316.50","1316.50","1316.50","0.00K","0.90%"
"2017-Mar-20","1317.20","1317.20","1317.20","1317.20","0.02K","0.27%"
"2017-Mar-17","1313.60","1313.60","1313.60","1313.60","0.03K","0.22%"
"2017-Mar-16","1310.70","1310.70","1310.70","1310.70","0.05K","2.06%"
"2017-Mar-15","1284.30","1284.30","1284.30","1284.30","0.04K","-0.16%"
"2017-Mar-14","1286.30","1286.30","1286.30","1286.30","0.02K","-0.02%"
"2017-Mar-13","1286.60","1294.00","1294.00","1294.00","0.02K","0.20%"
"2017-Mar-10","1284.00","1284.00","1284.00","1284.00","0.00K","-0.13%"
"2017-Mar-09","1285.70","1285.70","1285.70","1285.70","0.04K","-0.48%"
"2017-Mar-08","1291.90","1291.90","1291.90","1291.90","0.02K","-0.45%"
"2017-Mar-07","1297.70","1307.60","1307.60","1307.50","0.03K","-0.73%"
"2017-Mar-06","1307.30","1307.30","1307.30","1307.30","0.03K","-0.11%"
"2017-Mar-03","1308.80","1308.80","1308.80","1308.80","0.12K","-0.39%"
"2017-Mar-02","1313.90","1313.90","1313.90","1313.90","0.08K","-1.29%"
"2017-Mar-01","1331.10","1331.10","1331.10","1331.10","0.14K","-0.24%"
"2017-Feb-28","1334.30","1334.30","1334.30","1334.30","0.72K","-0.36%"
"2017-Feb-27","1339.10","1339.10","1339.10","1339.10","0.54K","0.05%"
"2017-Feb-24","1338.40","1338.40","1338.40","1338.40","0.09K","0.50%"
"2017-Feb-23","1331.70","1331.70","1331.70","1331.70","0.03K","1.40%"
"2017-Feb-22","1313.30","1313.30","1313.30","1313.30","0.00K","-0.45%"
"2017-Feb-21","1319.20","1319.20","1319.20","1319.20","0.00K","6.54%"
"2017-Feb-20","1238.20","1237.25","1240.15","1233.50","-","0.07%"
"2017-Feb-19","1237.30","1236.00","1239.25","1236.00","-","-6.22%"
"2017-Feb-17","1319.40","1319.40","1319.40","1319.40","0.30K","-0.25%"
"2017-Feb-16","1322.70","1322.70","1322.70","1322.70","0.00K","0.65%"
"2017-Feb-15","1314.20","1314.20","1314.20","1314.20","0.18K","0.71%"
"2017-Feb-14","1304.90","1304.90","1304.90","1304.90","0.16K","0.00%"
"2017-Feb-13","1304.90","1304.90","1304.90","1304.90","0.40K","-0.73%"
"2017-Feb-10","1314.50","1319.00","1319.00","1319.00","0.00K","-0.07%"
"2017-Feb-09","1315.40","1315.40","1315.40","1315.40","0.89K","-0.22%"
"2017-Feb-08","1318.30","1323.90","1323.90","1323.90","0.00K","0.14%"
"2017-Feb-07","1316.40","1314.10","1314.10","1314.10","0.00K","0.24%"
"2017-Feb-06","1313.30","1313.30","1313.30","1313.30","0.91K","0.85%"
"2017-Feb-03","1302.20","1302.20","1302.20","1302.20","0.87K","0.12%"
"2017-Feb-02","1300.60","1300.60","1300.60","1300.60","1.51K","0.86%"
"2017-Feb-01","1289.50","1289.00","1291.00","1289.00","0.00K","-0.18%"
"2017-Jan-31","1291.80","1291.80","1291.80","1291.80","3.21K","1.21%"
"2017-Jan-30","1276.40","1276.40","1276.40","1276.40","50.50K","0.37%"
"2017-Jan-27","1271.70","1271.70","1271.70","1271.70","0.02K","-0.09%"
"2017-Jan-26","1272.90","1275.10","1275.10","1275.10","0.01K","-0.64%"
"2017-Jan-25","1281.10","1281.10","1281.10","1281.10","0.40K","-1.00%"
"2017-Jan-24","1294.10","1299.60","1299.60","1295.40","0.01K","-0.37%"
"2017-Jan-23","1298.90","1298.90","1298.90","1298.90","0.02K","0.75%"
"2017-Jan-20","1289.20","1289.20","1289.20","1289.20","0.04K","0.29%"
"2017-Jan-19","1285.50","1284.00","1284.00","1284.00","0.00K","-0.79%"
"2017-Jan-18","1295.70","1295.70","1295.70","1295.70","0.11K","-0.13%"
"2017-Jan-17","1297.40","1297.40","1297.40","1297.40","0.08K","7.86%"
"2017-Jan-16","1202.85","1203.25","1208.45","1200.00","-","-0.04%"
"2017-Jan-15","1203.35","1197.30","1205.05","1197.30","-","-6.08%"
"2017-Jan-13","1281.30","1281.30","1281.30","1281.30","0.02K","-0.16%"
"2017-Jan-12","1283.30","1283.30","1283.30","1283.30","0.11K","0.26%"
"2017-Jan-11","1280.00","1280.00","1280.00","1280.00","0.02K","0.91%"
"2017-Jan-10","1268.50","1268.50","1268.50","1268.50","0.00K","0.07%"
"2017-Jan-09","1267.60","1262.80","1262.80","1262.80","0.00K","0.95%"
"2017-Jan-06","1255.70","1256.00","1256.00","1256.00","0.01K","-0.51%"
"2017-Jan-05","1262.10","1262.10","1262.10","1262.10","0.01K","1.20%"
"2017-Jan-04","1247.10","1247.10","1247.10","1247.10","0.04K","0.19%"
"2017-Jan-03","1244.70","1232.40","1234.00","1232.40","0.00K","8.14%"
"2017-Jan-02","1151.05","1151.00","1153.25","1150.00","-","-6.76%"
