"Date","Close","Open","High","Low","Change %"
"2019-Feb-19","1341.17","1326.25","1342.11","1322.63","1.08%"
"2019-Feb-18","1326.90","1321.41","1328.05","1320.60","0.42%"
"2019-Feb-15","1321.41","1312.64","1322.76","1311.17","0.68%"
"2019-Feb-14","1312.55","1306.17","1314.70","1302.88","0.49%"
"2019-Feb-13","1306.19","1310.89","1318.36","1304.80","-0.36%"
"2019-Feb-12","1310.90","1308.22","1315.10","1306.44","0.20%"
"2019-Feb-11","1308.32","1314.55","1315.01","1303.69","-0.44%"
"2019-Feb-08","1314.06","1310.13","1316.05","1307.53","0.30%"
"2019-Feb-07","1310.09","1306.19","1312.27","1302.53","0.30%"
"2019-Feb-06","1306.22","1315.02","1316.16","1305.70","-0.67%"
"2019-Feb-05","1315.02","1311.73","1317.13","1310.59","0.25%"
"2019-Feb-04","1311.75","1318.13","1319.11","1308.50","-0.47%"
"2019-Feb-01","1318.00","1320.93","1323.82","1315.94","-0.22%"
"2019-Jan-31","1320.94","1319.87","1326.65","1317.39","0.08%"
"2019-Jan-30","1319.91","1311.95","1323.67","1308.81","0.61%"
"2019-Jan-29","1311.93","1303.53","1312.34","1302.45","0.64%"
"2019-Jan-28","1303.53","1303.82","1304.79","1297.54","0.02%"
"2019-Jan-25","1303.22","1280.93","1303.78","1279.71","1.74%"
"2019-Jan-24","1280.94","1282.42","1285.19","1276.79","-0.11%"
"2019-Jan-23","1282.40","1285.04","1286.90","1278.40","-0.21%"
"2019-Jan-22","1285.04","1279.94","1285.84","1277.21","0.37%"
"2019-Jan-21","1280.28","1281.64","1283.95","1276.58","-0.09%"
"2019-Jan-18","1281.49","1291.88","1292.73","1280.49","-0.81%"
"2019-Jan-17","1291.90","1293.55","1295.62","1288.67","-0.13%"
"2019-Jan-16","1293.52","1289.11","1295.22","1287.77","0.33%"
"2019-Jan-15","1289.31","1291.73","1295.03","1286.60","-0.19%"
"2019-Jan-14","1291.73","1287.70","1296.21","1287.45","0.29%"
"2019-Jan-11","1288.00","1286.30","1295.55","1286.01","0.13%"
"2019-Jan-10","1286.38","1293.13","1297.47","1285.99","-0.52%"
"2019-Jan-09","1293.13","1285.36","1294.25","1279.90","0.61%"
"2019-Jan-08","1285.35","1288.68","1290.44","1279.10","-0.26%"
"2019-Jan-07","1288.67","1286.01","1295.42","1282.53","0.29%"
"2019-Jan-04","1284.92","1294.04","1298.68","1276.66","-0.70%"
"2019-Jan-03","1293.99","1284.80","1295.11","1284.17","0.72%"
"2019-Jan-02","1284.77","1282.30","1288.93","1278.59","0.17%"
"2019-Jan-01","1282.61","1282.78","1283.05","1282.52","-0.02%"
"2018-Dec-31","1282.82","1280.20","1284.34","1277.31","0.16%"
"2018-Dec-28","1280.75","1275.23","1282.34","1274.19","0.43%"
"2018-Dec-27","1275.22","1266.89","1279.30","1266.42","0.65%"
"2018-Dec-26","1266.98","1270.75","1279.33","1264.56","-0.17%"
"2018-Dec-24","1269.13","1258.65","1270.13","1257.96","1.04%"
"2018-Dec-21","1256.01","1260.10","1263.12","1253.68","-0.33%"
"2018-Dec-20","1260.15","1243.40","1266.70","1242.70","1.35%"
"2018-Dec-19","1243.40","1249.37","1258.44","1241.49","-0.48%"
"2018-Dec-18","1249.38","1246.02","1250.63","1244.79","0.28%"
"2018-Dec-17","1245.91","1237.60","1248.46","1235.69","0.62%"
"2018-Dec-14","1238.21","1242.43","1243.30","1232.70","-0.34%"
"2018-Dec-13","1242.46","1245.69","1247.14","1240.05","-0.27%"
"2018-Dec-12","1245.80","1242.94","1247.52","1241.94","0.23%"
"2018-Dec-11","1242.94","1244.52","1249.89","1240.81","-0.13%"
"2018-Dec-10","1244.58","1250.76","1250.85","1241.47","-0.28%"
"2018-Dec-07","1248.09","1238.00","1250.44","1237.29","0.82%"
"2018-Dec-06","1237.99","1237.56","1244.72","1234.56","0.04%"
"2018-Dec-05","1237.56","1238.55","1239.64","1233.21","-0.08%"
"2018-Dec-04","1238.55","1231.03","1242.22","1230.34","0.61%"
"2018-Dec-03","1231.07","1223.19","1235.19","1221.22","0.75%"
"2018-Nov-30","1221.96","1223.95","1225.95","1216.49","-0.17%"
"2018-Nov-29","1223.99","1221.13","1229.23","1220.45","0.24%"
"2018-Nov-28","1221.11","1214.64","1226.55","1210.99","0.53%"
"2018-Nov-27","1214.69","1222.36","1225.43","1211.71","-0.63%"
"2018-Nov-26","1222.37","1224.04","1228.44","1221.45","-0.07%"
"2018-Nov-23","1223.19","1227.08","1228.92","1220.12","-0.35%"
"2018-Nov-22","1227.45","1226.02","1229.45","1224.81","0.12%"
"2018-Nov-21","1226.02","1221.53","1230.33","1219.52","0.37%"
"2018-Nov-20","1221.55","1224.06","1229.04","1219.69","-0.20%"
"2018-Nov-19","1224.05","1222.34","1225.51","1217.82","0.21%"
"2018-Nov-16","1221.47","1213.01","1225.67","1212.61","0.70%"
"2018-Nov-15","1213.00","1210.85","1216.66","1207.83","0.17%"
"2018-Nov-14","1210.91","1202.25","1216.51","1197.43","0.71%"
"2018-Nov-13","1202.34","1200.65","1205.57","1196.19","0.14%"
"2018-Nov-12","1200.65","1210.05","1211.79","1200.31","-0.74%"
"2018-Nov-09","1209.59","1223.54","1224.09","1206.53","-1.14%"
"2018-Nov-08","1223.54","1226.04","1227.24","1219.94","-0.21%"
"2018-Nov-07","1226.10","1226.92","1236.20","1223.13","-0.06%"
"2018-Nov-06","1226.80","1231.36","1236.33","1223.34","-0.37%"
"2018-Nov-05","1231.30","1233.09","1235.32","1226.77","-0.13%"
"2018-Nov-02","1232.89","1234.37","1236.72","1229.67","-0.03%"
"2018-Nov-01","1233.23","1215.24","1237.74","1214.69","1.54%"
"2018-Oct-31","1214.54","1223.04","1223.50","1211.82","-0.73%"
"2018-Oct-30","1223.44","1230.06","1230.83","1219.71","-0.51%"
"2018-Oct-29","1229.74","1234.15","1235.73","1224.31","-0.31%"
"2018-Oct-26","1233.58","1232.25","1243.63","1229.78","0.11%"
"2018-Oct-25","1232.23","1234.55","1239.54","1227.84","-0.16%"
"2018-Oct-24","1234.22","1230.52","1234.24","1225.42","0.30%"
"2018-Oct-23","1230.48","1222.15","1239.94","1221.65","0.68%"
"2018-Oct-22","1222.17","1228.06","1229.78","1219.95","-0.34%"
"2018-Oct-19","1226.31","1225.66","1231.01","1222.93","0.05%"
"2018-Oct-18","1225.75","1222.02","1230.51","1218.44","0.25%"
"2018-Oct-17","1222.68","1224.59","1229.82","1220.33","-0.14%"
"2018-Oct-16","1224.43","1227.17","1232.71","1223.35","-0.20%"
"2018-Oct-15","1226.94","1217.44","1233.67","1217.40","0.74%"
"2018-Oct-12","1217.93","1224.24","1224.38","1215.60","-0.52%"
"2018-Oct-11","1224.33","1194.95","1226.51","1191.10","2.47%"
"2018-Oct-10","1194.78","1189.66","1194.98","1185.13","0.43%"
"2018-Oct-09","1189.62","1188.63","1192.19","1183.24","0.14%"
"2018-Oct-08","1188.01","1203.15","1204.31","1183.57","-1.23%"
"2018-Oct-05","1202.85","1199.75","1206.09","1196.99","0.27%"
"2018-Oct-04","1199.66","1197.35","1207.09","1195.77","0.19%"
"2018-Oct-03","1197.37","1203.45","1208.72","1196.55","-0.48%"
"2018-Oct-02","1203.10","1188.86","1208.52","1188.44","1.23%"
"2018-Oct-01","1188.46","1192.19","1192.51","1184.46","-0.30%"
"2018-Sep-28","1192.09","1182.89","1193.95","1180.68","0.79%"
"2018-Sep-27","1182.80","1194.84","1198.96","1181.88","-0.98%"
"2018-Sep-26","1194.46","1201.23","1202.84","1190.41","-0.57%"
"2018-Sep-25","1201.31","1198.84","1203.51","1197.01","0.20%"
"2018-Sep-24","1198.85","1198.31","1204.44","1194.21","-0.06%"
"2018-Sep-21","1199.55","1207.48","1211.39","1191.76","-0.67%"
"2018-Sep-20","1207.58","1203.83","1208.69","1201.07","0.30%"
"2018-Sep-19","1203.98","1198.17","1206.41","1197.64","0.47%"
"2018-Sep-18","1198.35","1201.86","1203.78","1195.76","-0.21%"
"2018-Sep-17","1200.93","1193.18","1205.17","1192.76","0.60%"
"2018-Sep-14","1193.71","1201.76","1208.94","1192.93","-0.64%"
"2018-Sep-13","1201.44","1206.94","1212.90","1199.98","-0.39%"
"2018-Sep-12","1206.19","1198.65","1208.85","1192.51","0.66%"
"2018-Sep-11","1198.29","1195.43","1199.60","1187.57","0.20%"
"2018-Sep-10","1195.88","1195.41","1198.72","1191.40","0.00%"
"2018-Sep-07","1195.85","1199.97","1203.80","1193.19","-0.36%"
"2018-Sep-06","1200.15","1197.23","1207.37","1195.61","0.28%"
"2018-Sep-05","1196.75","1191.47","1198.72","1190.86","0.45%"
"2018-Sep-04","1191.35","1201.67","1202.33","1189.53","-0.82%"
"2018-Sep-03","1201.15","1200.29","1204.20","1195.64","0.01%"
"2018-Aug-31","1201.09","1200.58","1209.17","1198.42","0.10%"
"2018-Aug-30","1199.88","1206.58","1208.05","1196.20","-0.56%"
"2018-Aug-29","1206.66","1201.31","1207.63","1200.89","0.45%"
"2018-Aug-28","1201.26","1211.61","1214.67","1199.39","-0.83%"
"2018-Aug-27","1211.34","1206.94","1212.63","1202.86","0.45%"
"2018-Aug-24","1205.96","1185.41","1208.83","1183.12","1.74%"
"2018-Aug-23","1185.31","1195.94","1196.84","1183.67","-0.85%"
"2018-Aug-22","1195.51","1196.80","1201.84","1192.40","-0.05%"
"2018-Aug-21","1196.13","1190.61","1197.13","1187.47","0.47%"
"2018-Aug-20","1190.53","1183.74","1191.26","1182.61","0.49%"
"2018-Aug-17","1184.77","1173.73","1185.34","1171.82","0.90%"
"2018-Aug-16","1174.16","1175.57","1182.25","1160.19","-0.06%"
"2018-Aug-15","1174.88","1194.41","1194.84","1173.03","-1.60%"
"2018-Aug-14","1194.03","1194.19","1198.99","1191.99","0.03%"
"2018-Aug-13","1193.64","1211.24","1214.07","1191.61","-1.46%"
"2018-Aug-10","1211.30","1212.54","1217.29","1205.66","-0.09%"
"2018-Aug-09","1212.34","1213.94","1217.64","1210.64","-0.10%"
"2018-Aug-08","1213.60","1210.81","1216.20","1206.28","0.21%"
"2018-Aug-07","1211.02","1207.54","1216.51","1207.54","0.34%"
"2018-Aug-06","1206.94","1213.65","1218.21","1206.44","-0.53%"
"2018-Aug-03","1213.43","1208.09","1220.38","1204.28","0.45%"
"2018-Aug-02","1207.96","1215.46","1221.39","1207.03","-0.67%"
"2018-Aug-01","1216.06","1223.97","1225.10","1215.58","-0.64%"
"2018-Jul-31","1223.83","1221.78","1228.52","1214.48","0.17%"
"2018-Jul-30","1221.80","1222.96","1225.44","1218.86","-0.13%"
"2018-Jul-27","1223.38","1222.99","1227.51","1217.30","0.06%"
"2018-Jul-26","1222.68","1231.34","1235.57","1222.13","-0.73%"
"2018-Jul-25","1231.61","1224.34","1234.51","1223.02","0.58%"
"2018-Jul-24","1224.55","1224.94","1229.76","1218.08","0.00%"
"2018-Jul-23","1224.54","1231.55","1235.50","1222.07","-0.59%"
"2018-Jul-20","1231.77","1223.33","1232.94","1215.70","0.73%"
"2018-Jul-19","1222.80","1227.46","1229.07","1211.48","-0.36%"
"2018-Jul-18","1227.18","1227.47","1229.54","1221.07","-0.03%"
"2018-Jul-17","1227.52","1240.76","1245.31","1225.94","-1.07%"
"2018-Jul-16","1240.82","1241.41","1245.90","1238.13","-0.06%"
"2018-Jul-13","1241.52","1247.45","1248.27","1236.78","-0.45%"
"2018-Jul-12","1247.15","1242.14","1248.93","1241.23","0.40%"
"2018-Jul-11","1242.16","1255.88","1257.10","1241.28","-1.07%"
"2018-Jul-10","1255.65","1257.68","1260.64","1247.16","-0.17%"
"2018-Jul-09","1257.77","1255.13","1266.26","1255.02","0.22%"
"2018-Jul-06","1254.98","1257.50","1258.96","1252.54","-0.22%"
"2018-Jul-05","1257.76","1256.87","1259.99","1251.04","0.06%"
"2018-Jul-04","1256.95","1252.14","1261.44","1251.81","0.32%"
"2018-Jul-03","1252.93","1242.13","1257.31","1237.71","0.88%"
"2018-Jul-02","1241.97","1253.49","1254.48","1239.45","-0.88%"
"2018-Jun-29","1253.00","1247.99","1256.04","1246.06","0.38%"
"2018-Jun-28","1248.28","1251.96","1254.42","1245.67","-0.30%"
"2018-Jun-27","1252.02","1258.28","1260.23","1250.64","-0.55%"
"2018-Jun-26","1258.98","1266.11","1268.04","1254.54","-0.55%"
"2018-Jun-25","1266.00","1271.74","1272.90","1264.20","-0.26%"
"2018-Jun-22","1269.28","1267.30","1271.27","1266.48","0.16%"
"2018-Jun-21","1267.20","1268.34","1270.47","1261.23","-0.07%"
"2018-Jun-20","1268.10","1274.81","1276.59","1267.60","-0.52%"
"2018-Jun-19","1274.77","1278.56","1284.43","1270.28","-0.28%"
"2018-Jun-18","1278.31","1279.15","1281.92","1276.94","-0.12%"
"2018-Jun-15","1279.84","1302.26","1303.33","1275.30","-1.72%"
"2018-Jun-14","1302.22","1299.84","1309.64","1297.32","0.19%"
"2018-Jun-13","1299.71","1295.98","1301.44","1292.42","0.29%"
"2018-Jun-12","1295.97","1300.42","1300.81","1292.97","-0.32%"
"2018-Jun-11","1300.15","1299.40","1302.50","1293.96","0.11%"
"2018-Jun-08","1298.75","1297.03","1300.93","1293.84","0.13%"
"2018-Jun-07","1297.13","1296.98","1303.30","1294.87","0.01%"
"2018-Jun-06","1297.00","1296.58","1302.10","1293.77","0.07%"
"2018-Jun-05","1296.14","1292.34","1300.81","1289.77","0.32%"
"2018-Jun-04","1291.98","1293.16","1298.26","1290.18","-0.09%"
"2018-Jun-01","1293.15","1298.79","1300.66","1289.34","-0.40%"
"2018-May-31","1298.32","1301.56","1306.69","1297.75","-0.24%"
"2018-May-30","1301.48","1299.20","1304.55","1295.66","0.20%"
"2018-May-29","1298.85","1298.15","1306.46","1293.62","0.06%"
"2018-May-28","1298.10","1298.93","1300.30","1295.41","-0.27%"
"2018-May-25","1301.61","1304.42","1307.95","1299.81","-0.25%"
"2018-May-24","1304.88","1294.08","1306.77","1292.68","0.86%"
"2018-May-23","1293.75","1291.18","1298.01","1288.02","0.19%"
"2018-May-22","1291.32","1292.93","1296.28","1287.78","-0.10%"
"2018-May-21","1292.68","1290.90","1293.38","1282.00","0.01%"
"2018-May-18","1292.50","1290.74","1294.44","1286.02","0.12%"
"2018-May-17","1291.00","1290.57","1294.59","1285.64","-0.00%"
"2018-May-16","1291.03","1289.98","1297.13","1286.37","0.03%"
"2018-May-15","1290.65","1313.13","1315.06","1288.56","-1.69%"
"2018-May-14","1312.82","1318.55","1322.58","1312.75","-0.41%"
"2018-May-11","1318.22","1321.44","1326.17","1317.63","-0.24%"
"2018-May-10","1321.40","1312.06","1322.94","1310.74","0.66%"
"2018-May-09","1312.78","1314.51","1317.61","1304.34","-0.13%"
"2018-May-08","1314.47","1313.59","1317.86","1305.99","0.01%"
"2018-May-07","1314.30","1315.05","1319.08","1310.15","-0.06%"
"2018-May-04","1315.05","1312.31","1315.47","1308.08","0.23%"
"2018-May-03","1312.09","1304.78","1318.23","1304.60","0.56%"
"2018-May-02","1304.84","1304.20","1313.59","1303.79","0.07%"
"2018-May-01","1303.97","1315.40","1316.56","1301.74","-0.87%"
"2018-Apr-30","1315.35","1322.80","1325.17","1310.29","-0.56%"
"2018-Apr-27","1322.80","1317.07","1325.41","1315.45","0.42%"
"2018-Apr-26","1317.28","1322.91","1326.80","1315.24","-0.46%"
"2018-Apr-25","1323.33","1330.64","1332.26","1318.76","-0.55%"
"2018-Apr-24","1330.68","1324.74","1332.86","1322.51","0.43%"
"2018-Apr-23","1325.00","1335.19","1335.66","1322.04","-0.76%"
"2018-Apr-20","1335.13","1346.22","1346.47","1334.86","-0.78%"
"2018-Apr-19","1345.60","1349.38","1354.95","1340.94","-0.28%"
"2018-Apr-18","1349.32","1347.53","1355.90","1342.07","0.15%"
"2018-Apr-17","1347.29","1345.82","1349.61","1337.59","0.10%"
"2018-Apr-16","1345.92","1344.60","1350.73","1340.07","0.03%"
"2018-Apr-13","1345.46","1335.17","1347.31","1335.17","0.75%"
"2018-Apr-12","1335.48","1352.68","1353.42","1333.74","-1.32%"
"2018-Apr-11","1353.29","1339.69","1365.37","1339.48","0.99%"
"2018-Apr-10","1340.05","1336.37","1342.79","1331.11","0.28%"
"2018-Apr-09","1336.24","1333.21","1338.16","1326.80","0.23%"
"2018-Apr-06","1333.19","1326.70","1335.49","1321.28","0.50%"
"2018-Apr-05","1326.55","1333.03","1335.10","1322.63","-0.51%"
"2018-Apr-04","1333.34","1332.89","1348.27","1331.44","0.04%"
"2018-Apr-03","1332.82","1340.86","1342.68","1328.93","-0.64%"
"2018-Apr-02","1341.35","1326.21","1345.03","1324.76","1.23%"
"2018-Mar-29","1325.00","1324.94","1328.54","1321.33","0.00%"
"2018-Mar-28","1324.99","1345.74","1347.23","1323.42","-1.47%"
"2018-Mar-27","1344.71","1353.51","1356.87","1339.93","-0.65%"
"2018-Mar-26","1353.46","1347.90","1356.13","1343.40","0.46%"
"2018-Mar-23","1347.22","1329.33","1350.41","1328.98","1.37%"
"2018-Mar-22","1328.95","1332.18","1335.01","1324.73","-0.24%"
"2018-Mar-21","1332.18","1311.20","1336.79","1309.80","1.60%"
"2018-Mar-20","1311.21","1317.23","1318.48","1307.13","-0.44%"
"2018-Mar-19","1316.94","1313.94","1319.86","1307.71","0.22%"
"2018-Mar-16","1314.00","1316.56","1321.86","1309.56","-0.17%"
"2018-Mar-15","1316.26","1324.62","1328.06","1314.86","-0.66%"
"2018-Mar-14","1325.00","1326.45","1330.27","1321.58","-0.11%"
"2018-Mar-13","1326.40","1322.90","1328.48","1316.55","0.25%"
"2018-Mar-12","1323.05","1323.69","1324.52","1315.18","-0.05%"
"2018-Mar-09","1323.70","1322.33","1325.33","1313.06","0.10%"
"2018-Mar-08","1322.34","1325.49","1329.22","1318.98","-0.24%"
"2018-Mar-07","1325.54","1334.51","1340.68","1322.24","-0.67%"
"2018-Mar-06","1334.46","1320.03","1338.72","1319.72","1.09%"
"2018-Mar-05","1320.02","1323.78","1328.02","1317.43","-0.17%"
"2018-Mar-02","1322.20","1316.54","1325.65","1315.12","0.43%"
"2018-Mar-01","1316.55","1318.22","1321.16","1302.76","-0.11%"
"2018-Feb-28","1318.05","1318.20","1322.64","1315.59","-0.01%"
"2018-Feb-27","1318.20","1333.14","1336.90","1313.47","-1.12%"
"2018-Feb-26","1333.16","1327.92","1341.06","1326.59","0.32%"
"2018-Feb-23","1328.94","1331.81","1332.42","1325.73","-0.19%"
"2018-Feb-22","1331.51","1323.94","1332.34","1320.84","0.55%"
"2018-Feb-21","1324.26","1329.48","1336.27","1322.36","-0.39%"
"2018-Feb-20","1329.49","1346.77","1348.36","1328.39","-1.28%"
"2018-Feb-19","1346.69","1347.67","1351.34","1345.82","-0.09%"
"2018-Feb-16","1347.86","1353.31","1361.97","1344.82","-0.40%"
"2018-Feb-15","1353.30","1350.78","1357.18","1348.41","0.19%"
"2018-Feb-14","1350.76","1329.53","1355.57","1319.42","1.60%"
"2018-Feb-13","1329.55","1322.29","1330.96","1321.39","0.50%"
"2018-Feb-12","1322.88","1315.04","1326.20","1314.11","0.47%"
"2018-Feb-09","1316.69","1318.87","1322.71","1311.06","-0.17%"
"2018-Feb-08","1318.97","1318.61","1322.17","1306.90","0.04%"
"2018-Feb-07","1318.49","1325.16","1332.49","1312.05","-0.49%"
"2018-Feb-06","1325.02","1339.68","1346.08","1320.04","-1.09%"
"2018-Feb-05","1339.60","1332.32","1341.70","1328.88","0.50%"
"2018-Feb-02","1332.98","1349.16","1350.12","1327.21","-1.20%"
"2018-Feb-01","1349.19","1345.40","1351.42","1337.30","0.30%"
"2018-Jan-31","1345.10","1338.87","1347.93","1332.70","0.49%"
"2018-Jan-30","1338.55","1340.67","1349.12","1334.48","-0.13%"
"2018-Jan-29","1340.35","1350.07","1352.65","1337.74","-0.73%"
"2018-Jan-26","1350.14","1348.36","1357.39","1344.38","0.16%"
"2018-Jan-25","1348.05","1358.48","1366.47","1343.10","-0.74%"
"2018-Jan-24","1358.15","1341.45","1361.88","1339.27","1.25%"
"2018-Jan-23","1341.39","1334.45","1342.22","1331.54","0.55%"
"2018-Jan-22","1334.11","1334.88","1336.04","1328.71","0.17%"
"2018-Jan-19","1331.80","1327.49","1338.37","1326.46","0.35%"
"2018-Jan-18","1327.19","1327.75","1333.14","1323.79","-0.04%"
"2018-Jan-17","1327.73","1338.29","1343.99","1326.73","-0.81%"
"2018-Jan-16","1338.61","1340.06","1342.35","1331.73","-0.12%"
"2018-Jan-15","1340.16","1337.05","1344.93","1336.14","0.13%"
"2018-Jan-12","1338.40","1322.82","1339.40","1321.16","1.21%"
"2018-Jan-11","1322.42","1316.89","1323.98","1315.49","0.40%"
"2018-Jan-10","1317.19","1313.28","1326.94","1308.29","0.35%"
"2018-Jan-09","1312.66","1320.63","1320.68","1308.80","-0.60%"
"2018-Jan-08","1320.58","1320.04","1322.22","1314.97","0.03%"
"2018-Jan-05","1320.21","1323.50","1323.83","1313.81","-0.21%"
"2018-Jan-04","1322.97","1312.53","1325.92","1305.67","0.77%"
"2018-Jan-03","1312.84","1318.16","1321.40","1307.16","-0.40%"
"2018-Jan-02","1318.14","1302.55","1318.98","1302.51","0.86%"
"2018-Jan-01","1306.86","1303.43","1307.72","1302.43","0.33%"
"2017-Dec-29","1302.55","1294.85","1307.69","1293.59","0.60%"
"2017-Dec-28","1294.84","1287.31","1295.30","1286.66","0.58%"
"2017-Dec-27","1287.41","1283.64","1289.40","1281.46","0.32%"
"2017-Dec-26","1283.29","1274.91","1283.77","1273.25","0.63%"
"2017-Dec-25","1275.24","1275.24","1275.24","1275.24","0.02%"
"2017-Dec-22","1275.01","1267.12","1276.38","1265.10","0.65%"
"2017-Dec-21","1266.76","1265.62","1268.97","1263.02","0.09%"
"2017-Dec-20","1265.62","1261.69","1267.84","1261.23","0.31%"
"2017-Dec-19","1261.72","1261.70","1265.26","1258.97","0.00%"
"2017-Dec-18","1261.69","1253.79","1264.37","1252.68","0.51%"
"2017-Dec-15","1255.26","1252.83","1261.89","1251.94","0.19%"
"2017-Dec-14","1252.85","1255.54","1259.18","1249.92","-0.21%"
"2017-Dec-13","1255.45","1243.88","1256.95","1240.06","0.93%"
"2017-Dec-12","1243.85","1242.25","1246.62","1236.31","0.15%"
"2017-Dec-11","1241.96","1247.28","1251.67","1240.19","-0.50%"
"2017-Dec-08","1248.14","1247.34","1252.66","1244.34","0.12%"
"2017-Dec-07","1246.70","1264.26","1264.82","1244.11","-1.36%"
"2017-Dec-06","1263.94","1266.62","1269.32","1262.39","-0.21%"
"2017-Dec-05","1266.55","1276.54","1277.41","1261.11","-0.76%"
"2017-Dec-04","1276.23","1272.93","1277.24","1271.80","-0.31%"
"2017-Dec-01","1280.26","1274.29","1289.58","1271.58","0.43%"
"2017-Nov-30","1274.76","1283.88","1285.70","1270.51","-0.69%"
"2017-Nov-29","1283.57","1293.90","1296.75","1281.98","-0.81%"
"2017-Nov-28","1294.01","1294.85","1297.74","1291.01","-0.04%"
"2017-Nov-27","1294.50","1288.57","1299.20","1286.47","0.49%"
"2017-Nov-24","1288.22","1291.51","1293.61","1286.15","-0.23%"
"2017-Nov-23","1291.25","1292.40","1293.46","1287.46","-0.07%"
"2017-Nov-22","1292.12","1280.38","1294.75","1278.77","0.91%"
"2017-Nov-21","1280.48","1276.70","1284.87","1276.08","0.30%"
"2017-Nov-20","1276.70","1292.68","1294.80","1274.92","-1.37%"
"2017-Nov-17","1294.37","1278.44","1297.04","1277.94","1.24%"
"2017-Nov-16","1278.47","1278.47","1281.60","1274.98","-0.03%"
"2017-Nov-15","1278.80","1281.00","1289.47","1277.04","-0.15%"
"2017-Nov-14","1280.71","1278.17","1283.68","1270.64","0.21%"
"2017-Nov-13","1277.99","1275.16","1280.22","1274.29","0.14%"
"2017-Nov-10","1276.14","1285.21","1287.16","1273.33","-0.71%"
"2017-Nov-09","1285.30","1281.62","1288.72","1280.09","0.31%"
"2017-Nov-08","1281.30","1275.85","1287.52","1275.23","0.45%"
"2017-Nov-07","1275.53","1281.82","1281.97","1271.68","-0.47%"
"2017-Nov-06","1281.55","1269.49","1283.01","1266.05","0.92%"
"2017-Nov-03","1269.85","1276.80","1279.74","1265.55","-0.48%"
"2017-Nov-02","1275.99","1274.91","1284.49","1273.64","0.13%"
"2017-Nov-01","1274.39","1270.88","1281.25","1267.98","0.22%"
"2017-Oct-31","1271.58","1276.29","1278.36","1268.01","-0.37%"
"2017-Oct-30","1276.24","1273.59","1279.29","1268.80","0.23%"
"2017-Oct-27","1273.35","1268.07","1274.80","1264.10","0.49%"
"2017-Oct-26","1267.11","1277.56","1282.80","1265.69","-0.81%"
"2017-Oct-25","1277.41","1276.85","1280.39","1271.03","0.05%"
"2017-Oct-24","1276.72","1282.01","1284.06","1273.43","-0.42%"
"2017-Oct-23","1282.07","1277.45","1283.66","1272.24","0.11%"
"2017-Oct-20","1280.72","1289.57","1291.47","1277.88","-0.70%"
"2017-Oct-19","1289.79","1281.25","1290.69","1276.61","0.67%"
"2017-Oct-18","1281.17","1285.18","1289.08","1277.13","-0.31%"
"2017-Oct-17","1285.19","1295.32","1296.66","1281.69","-0.74%"
"2017-Oct-16","1294.74","1303.88","1306.80","1291.01","-0.78%"
"2017-Oct-13","1304.88","1293.73","1304.88","1291.04","0.87%"
"2017-Oct-12","1293.60","1292.01","1297.60","1289.47","0.14%"
"2017-Oct-11","1291.80","1287.91","1293.56","1284.12","0.31%"
"2017-Oct-10","1287.85","1284.35","1294.63","1282.29","0.29%"
"2017-Oct-09","1284.10","1275.45","1285.50","1275.21","0.63%"
"2017-Oct-06","1276.03","1269.09","1277.18","1260.89","0.63%"
"2017-Oct-05","1268.05","1275.16","1279.42","1266.90","-0.52%"
"2017-Oct-04","1274.69","1271.64","1282.42","1270.85","0.23%"
"2017-Oct-03","1271.75","1270.71","1274.71","1267.91","0.05%"
"2017-Oct-02","1271.12","1279.50","1279.61","1270.45","-0.65%"
"2017-Sep-29","1279.45","1286.91","1290.47","1278.24","-0.61%"
"2017-Sep-28","1287.30","1281.11","1289.00","1277.64","0.48%"
"2017-Sep-27","1281.12","1293.61","1296.54","1281.12","-0.99%"
"2017-Sep-26","1293.89","1309.90","1313.92","1293.04","-1.27%"
"2017-Sep-25","1310.55","1297.67","1311.90","1290.63","1.02%"
"2017-Sep-22","1297.38","1291.30","1299.14","1291.30","0.46%"
"2017-Sep-21","1291.39","1301.02","1302.07","1287.99","-0.75%"
"2017-Sep-20","1301.15","1310.94","1316.25","1295.96","-0.77%"
"2017-Sep-19","1311.28","1307.30","1311.78","1304.98","0.28%"
"2017-Sep-18","1307.57","1320.50","1320.50","1305.03","-0.91%"
"2017-Sep-15","1319.62","1329.83","1334.76","1319.62","-0.77%"
"2017-Sep-14","1329.83","1323.56","1330.69","1316.11","0.50%"
"2017-Sep-13","1323.25","1331.95","1335.05","1320.91","-0.65%"
"2017-Sep-12","1331.94","1327.86","1332.43","1322.55","0.35%"
"2017-Sep-11","1327.32","1337.45","1340.36","1326.36","-1.44%"
"2017-Sep-08","1346.71","1348.83","1357.94","1343.00","-0.18%"
"2017-Sep-07","1349.20","1334.27","1350.27","1332.60","1.13%"
"2017-Sep-06","1334.14","1339.55","1342.84","1331.66","-0.39%"
"2017-Sep-05","1339.33","1335.07","1345.18","1327.96","0.35%"
"2017-Sep-04","1334.67","1334.38","1339.85","1331.92","0.73%"
"2017-Sep-01","1324.97","1321.80","1329.20","1316.65","0.22%"
"2017-Aug-31","1322.07","1308.80","1324.11","1300.82","1.02%"
"2017-Aug-30","1308.76","1309.26","1313.87","1305.26","-0.06%"
"2017-Aug-29","1309.50","1317.75","1326.14","1304.93","-0.08%"
